lambda_p1,,lambda_p2,,lambda_p3,
X,Y,X,Y,X,Y
11.563834160842479,5.0803342715284145,12.240979096170268,3.9811280478163247,12.628443123240885,3.051627083267449
12.885740488915594,4.643251320325101,14.890737168337498,3.3343743082128965,15.028240726099746,2.593885392618829
14.829385534929322,3.987674330350084,16.956199993675092,2.838327377375794,17.018563612788974,2.2237358084817047
16.46235096929256,3.4486021947439993,18.45646880237817,2.473609310268492,18.95019132854749,1.8584959362449007
17.686727174978657,3.030992062237121,20.1906328073116,2.055382498972201,20.257297365674713,1.6053018563612786
