t;m;Vx;Vy;x;y;H;V;vartheta;theta;alpha;Mach;q;X;Y;Mz;omega;stage
188.1000;620.000;6672.1355;2441.5440;590601.487;319928.705;345944.026;7104.8244;20.0992;20.0992;0.0000;25.95015;0.0000;0.000;0.000;0.000;0.000000;4
188.2000;620.000;6672.0578;2440.6640;591268.697;320172.815;346245.888;7104.4490;20.0927;20.0927;0.0000;25.94878;0.0000;0.000;0.000;0.000;0.000000;4
188.3000;620.000;6671.9800;2439.7841;591935.899;320416.838;346547.722;7104.0737;20.0863;20.0863;0.0000;25.94741;0.0000;0.000;0.000;0.000;0.000000;4
188.4000;620.000;6671.9021;2438.9043;592603.093;320660.772;346849.530;7103.6985;20.0798;20.0798;0.0000;25.94604;0.0000;0.000;0.000;0.000;0.000000;4
188.5000;620.000;6671.8242;2438.0245;593270.279;320904.618;347151.312;7103.3233;20.0734;20.0734;0.0000;25.94467;0.0000;0.000;0.000;0.000;0.000000;4
188.6000;620.000;6671.7462;2437.1449;593937.458;321148.377;347453.066;7102.9481;20.0669;20.0669;0.0000;25.94330;0.0000;0.000;0.000;0.000;0.000000;4
188.7000;620.000;6671.6681;2436.2653;594604.628;321392.047;347754.794;7102.5730;20.0605;20.0605;0.0000;25.94193;0.0000;0.000;0.000;0.000;0.000000;4
188.8000;620.000;6671.5899;2435.3858;595271.791;321635.630;348056.495;7102.1979;20.0540;20.0540;0.0000;25.94056;0.0000;0.000;0.000;0.000;0.000000;4
188.9000;620.000;6671.5116;2434.5064;595938.946;321879.124;348358.169;7101.8229;20.0476;20.0476;0.0000;25.93919;0.0000;0.000;0.000;0.000;0.000000;4
189.0000;620.000;6671.4333;2433.6271;596606.094;322122.531;348659.816;7101.4479;20.0411;20.0411;0.0000;25.93782;0.0000;0.000;0.000;0.000;0.000000;4
189.1000;620.000;6671.3549;2432.7478;597273.233;322365.850;348961.437;7101.0730;20.0347;20.0347;0.0000;25.93645;0.0000;0.000;0.000;0.000;0.000000;4
189.2000;620.000;6671.2764;2431.8687;597940.364;322609.081;349263.031;7100.6981;20.0282;20.0282;0.0000;25.93508;0.0000;0.000;0.000;0.000;0.000000;4
189.3000;620.000;6671.1978;2430.9896;598607.488;322852.224;349564.598;7100.3233;20.0218;20.0218;0.0000;25.93371;0.0000;0.000;0.000;0.000;0.000000;4
189.4000;620.000;6671.1191;2430.1107;599274.604;323095.279;349866.138;7099.9485;20.0153;20.0153;0.0000;25.93234;0.0000;0.000;0.000;0.000;0.000000;4
189.5000;620.000;6671.0404;2429.2318;599941.712;323338.246;350167.652;7099.5737;20.0089;20.0089;0.0000;25.93097;0.0000;0.000;0.000;0.000;0.000000;4
189.6000;620.000;6670.9616;2428.3530;600608.812;323581.125;350469.139;7099.1991;20.0024;20.0024;0.0000;25.92960;0.0000;0.000;0.000;0.000;0.000000;4
189.7000;620.000;6670.8827;2427.4743;601275.904;323823.916;350770.599;7098.8244;19.9960;19.9960;0.0000;25.92823;0.0000;0.000;0.000;0.000;0.000000;4
189.8000;620.000;6670.8038;2426.5956;601942.989;324066.620;351072.032;7098.4498;19.9895;19.9895;0.0000;25.92687;0.0000;0.000;0.000;0.000;0.000000;4
189.9000;620.000;6670.7248;2425.7171;602610.065;324309.236;351373.439;7098.0753;19.9831;19.9831;0.0000;25.92550;0.0000;0.000;0.000;0.000;0.000000;4
190.0000;620.000;6670.6457;2424.8387;603277.134;324551.763;351674.818;7097.7008;19.9767;19.9767;0.0000;25.92413;0.0000;0.000;0.000;0.000;0.000000;4
190.1000;620.000;6670.5665;2423.9603;603944.194;324794.203;351976.171;7097.3263;19.9702;19.9702;0.0000;25.92276;0.0000;0.000;0.000;0.000;0.000000;4
190.2000;620.000;6670.4872;2423.0820;604611.247;325036.555;352277.498;7096.9519;19.9638;19.9638;0.0000;25.92140;0.0000;0.000;0.000;0.000;0.000000;4
190.3000;620.000;6670.4079;2422.2038;605278.292;325278.820;352578.797;7096.5775;19.9573;19.9573;0.0000;25.92003;0.0000;0.000;0.000;0.000;0.000000;4
190.4000;620.000;6670.3285;2421.3257;605945.328;325520.996;352880.070;7096.2032;19.9509;19.9509;0.0000;25.91866;0.0000;0.000;0.000;0.000;0.000000;4
190.5000;620.000;6670.2490;2420.4477;606612.357;325763.085;353181.316;7095.8289;19.9444;19.9444;0.0000;25.91729;0.0000;0.000;0.000;0.000;0.000000;4
190.6000;620.000;6670.1694;2419.5697;607279.378;326005.086;353482.535;7095.4547;19.9380;19.9380;0.0000;25.91593;0.0000;0.000;0.000;0.000;0.000000;4
190.7000;620.000;6670.0898;2418.6919;607946.391;326246.999;353783.727;7095.0805;19.9315;19.9315;0.0000;25.91456;0.0000;0.000;0.000;0.000;0.000000;4
190.8000;620.000;6670.0100;2417.8141;608613.396;326488.824;354084.893;7094.7064;19.9251;19.9251;0.0000;25.91319;0.0000;0.000;0.000;0.000;0.000000;4
190.9000;620.000;6669.9302;2416.9365;609280.393;326730.562;354386.032;7094.3323;19.9186;19.9186;0.0000;25.91183;0.0000;0.000;0.000;0.000;0.000000;4
191.0000;620.000;6669.8504;2416.0589;609947.382;326972.211;354687.144;7093.9583;19.9122;19.9122;0.0000;25.91046;0.0000;0.000;0.000;0.000;0.000000;4
191.1000;620.000;6669.7704;2415.1814;610614.363;327213.773;354988.229;7093.5843;19.9058;19.9058;0.0000;25.90910;0.0000;0.000;0.000;0.000;0.000000;4
191.2000;620.000;6669.6904;2414.3039;611281.336;327455.248;355289.287;7093.2104;19.8993;19.8993;0.0000;25.90773;0.0000;0.000;0.000;0.000;0.000000;4
191.3000;620.000;6669.6103;2413.4266;611948.301;327696.634;355590.319;7092.8365;19.8929;19.8929;0.0000;25.90636;0.0000;0.000;0.000;0.000;0.000000;4
191.4000;620.000;6669.5301;2412.5494;612615.258;327937.933;355891.324;7092.4626;19.8864;19.8864;0.0000;25.90500;0.0000;0.000;0.000;0.000;0.000000;4
191.5000;620.000;6669.4498;2411.6722;613282.207;328179.144;356192.302;7092.0888;19.8800;19.8800;0.0000;25.90363;0.0000;0.000;0.000;0.000;0.000000;4
191.6000;620.000;6669.3695;2410.7951;613949.148;328420.267;356493.253;7091.7151;19.8735;19.8735;0.0000;25.90227;0.0000;0.000;0.000;0.000;0.000000;4
