t, с;m, кг;V_x, м/с;V_y, м/с;x, м;y, м;h, м;V, м/с;theta, град.;Theta, град.;Theta_с, град.;alpha, град.;phi, град.
162.80000000;2523.43139535;192.96493871;285.48652671;9487.63939614;1761883.93325350;23909.47825310;344.58384249;48.83341023;56.25313763;55.94460627;-7.11119604;0.30853136
162.90000000;2523.13866279;193.22685648;285.62895639;9506.94898445;1761912.48902837;23938.13769756;344.84854472;48.80574451;56.23095874;55.92180447;-7.11605996;0.30915427
163.00000000;2522.84593023;193.48894807;285.77129913;9526.28477323;1761941.05904188;23966.81173034;345.11332695;48.77807879;56.20878367;55.89900566;-7.12092687;0.30977801
163.10000000;2522.55319767;193.75121346;285.91355486;9545.64677986;1761969.64328530;23995.50034368;345.37818919;48.75041307;56.18661243;55.87620985;-7.12579677;0.31040258
163.20000000;2522.26046512;194.01365261;286.05572348;9565.03502172;1761998.24174994;24024.20352981;345.64313147;48.72274735;56.16444501;55.85341703;-7.13066967;0.31102798
163.30000000;2521.96773256;194.27626552;286.19780490;9584.44951618;1762026.85442709;24052.92128096;345.90815381;48.69508164;56.14228142;55.83062720;-7.13554557;0.31165421
163.40000000;2521.67500000;194.53905215;286.33979903;9603.89028061;1762055.48130801;24081.65358934;346.17325622;48.66741592;56.12012165;55.80784038;-7.14042446;0.31228127
163.50000000;2521.38226744;194.80201249;286.48170578;9623.35733240;1762084.12238398;24110.40044717;346.43843871;48.63975020;56.09796571;55.78505654;-7.14530635;0.31290917
163.60000000;2521.08953488;195.06514651;286.62352507;9642.85068890;1762112.77764625;24139.16184665;346.70370132;48.61208448;56.07581360;55.76227571;-7.15019123;0.31353790
163.70000000;2520.79680233;195.32845418;286.76525681;9662.37036749;1762141.44708608;24167.93777998;346.96904404;48.58441876;56.05366532;55.73949787;-7.15507911;0.31416746
163.80000000;2520.50406977;195.59193549;286.90690090;9681.91638553;1762170.13069469;24196.72823934;347.23446692;48.55675304;56.03152087;55.71672302;-7.15996998;0.31479785
163.90000000;2520.21133721;195.85559041;287.04845726;9701.48876037;1762198.82846333;24225.53321694;347.49996994;48.52908732;56.00938025;55.69395118;-7.16486385;0.31542907
164.00000000;2519.91860465;196.11941892;287.18992580;9721.08750939;1762227.54038322;24254.35270492;347.76555315;48.50142160;55.98724346;55.67118232;-7.16976072;0.31606114
164.10000000;2519.62587209;196.38342100;287.33130643;9740.71264994;1762256.26644556;24283.18669548;348.03121655;48.47375588;55.96511050;55.64841647;-7.17466059;0.31669403
164.20000000;2519.33313953;196.64759662;287.47259906;9760.36419938;1762285.00664157;24312.03518077;348.29696017;48.44609016;55.94298138;55.62565361;-7.17956345;0.31732776
164.30000000;2519.04040698;196.91194575;287.61380360;9780.04217505;1762313.76096244;24340.89815294;348.56278401;48.41842445;55.92085608;55.60289375;-7.18446931;0.31796233
164.40000000;2518.74767442;197.17646838;287.75491996;9799.74659431;1762342.52939935;24369.77560415;348.82868810;48.39075873;55.89873462;55.58013689;-7.18937816;0.31859773
164.50000000;2518.45494186;197.44116449;287.89594805;9819.47747451;1762371.31194349;24398.66752653;349.09467246;48.36309301;55.87661700;55.55738303;-7.19429002;0.31923397
164.60000000;2518.16220930;197.70603404;288.03688780;9839.23483299;1762400.10858602;24427.57391222;349.36073710;48.33542729;55.85450321;55.53463216;-7.19920487;0.31987105
164.70000000;2517.86947674;197.97107702;288.17773909;9859.01868710;1762428.91931810;24456.49475334;349.62688204;48.30776157;55.83239326;55.51188429;-7.20412272;0.32050896
164.80000000;2517.57674419;198.23629340;288.31850185;9878.82905418;1762457.74413088;24485.43004202;349.89310729;48.28009585;55.81028714;55.48913942;-7.20904357;0.32114772
164.90000000;2517.28401163;198.50168315;288.45917599;9898.66595156;1762486.58301551;24514.37977037;350.15941288;48.25243013;55.78818486;55.46639755;-7.21396741;0.32178731
165.00000000;2516.99127907;198.76724627;288.59976142;9918.52939658;1762515.43596313;24543.34393049;350.42579882;48.22476441;55.76608641;55.44365867;-7.21889426;0.32242774
165.10000000;2516.69854651;199.03298271;288.74025805;9938.41940659;1762544.30296484;24572.32251449;350.69226513;48.19709869;55.74399181;55.42092279;-7.22382410;0.32306902
165.20000000;2516.40581395;199.29889246;288.88066579;9958.33599890;1762573.18401177;24601.31551445;350.95881183;48.16943298;55.72190104;55.39818992;-7.22875694;0.32371113
165.30000000;2516.11308140;199.56497550;289.02098454;9978.27919086;1762602.07909503;24630.32292246;351.22543893;48.14176726;55.69981412;55.37546004;-7.23369278;0.32435408
165.40000000;2515.82034884;199.83123180;289.16121423;9998.24899978;1762630.98820571;24659.34473060;351.49214645;48.11410154;55.67773103;55.35273316;-7.23863162;0.32499788
165.50000000;2515.52761628;200.09766133;289.30135477;10018.24544299;1762659.91133491;24688.38093094;351.75893441;48.08643582;55.65565179;55.33000928;-7.24357346;0.32564251
165.60000000;2515.23488372;200.36426407;289.44140605;10038.26853782;1762688.84847369;24717.43151554;352.02580283;48.05877010;55.63357638;55.30728839;-7.24851829;0.32628799
165.70000000;2514.94215116;200.63104001;289.58136801;10058.31830158;1762717.79961314;24746.49647646;352.29275171;48.03110438;55.61150482;55.28457051;-7.25346613;0.32693431
165.80000000;2514.64941860;200.89798911;289.72124053;10078.39475159;1762746.76474431;24775.57580575;352.55978109;48.00343866;55.58943711;55.26185563;-7.25841696;0.32758148
165.90000000;2514.35668605;201.16511135;289.86102355;10098.49790517;1762775.74385826;24804.66949546;352.82689097;47.97577294;55.56737323;55.23914374;-7.26337080;0.32822949
166.00000000;2514.06395349;201.43240671;290.00071696;10118.62777963;1762804.73694603;24833.77753761;353.09408138;47.94810722;55.54531320;55.21643486;-7.26832763;0.32887834
166.10000000;2513.77122093;201.69987516;290.14032068;10138.78439228;1762833.74399866;24862.89992424;353.36135233;47.92044151;55.52325701;55.19372897;-7.27328747;0.32952804
166.20000000;2513.47848837;201.96751668;290.27983461;10158.96776043;1762862.76500718;24892.03664737;353.62870383;47.89277579;55.50120467;55.17102609;-7.27825030;0.33017859
166.30000000;2513.18575581;202.23533124;290.41925868;10179.17790139;1762891.79996259;24921.18769901;353.89613591;47.86511007;55.47915618;55.14832620;-7.28321614;0.33082998
166.40000000;2512.89302326;202.50331883;290.55859279;10199.41483245;1762920.84885591;24950.35307117;354.16364859;47.83744435;55.45711153;55.12562932;-7.28818497;0.33148221
166.50000000;2512.60029070;202.77147941;290.69783685;10219.67857092;1762949.91167815;24979.53275586;354.43124187;47.80977863;55.43507073;55.10293543;-7.29315680;0.33213530
166.60000000;2512.30755814;203.03981296;290.83699077;10239.96913410;1762978.98842028;25008.72674507;354.69891577;47.78211291;55.41303378;55.08024455;-7.29813164;0.33278923
166.70000000;2512.01482558;203.30831947;290.97605447;10260.28653928;1763008.07907329;25037.93503077;354.96667032;47.75444719;55.39100067;55.05755666;-7.30310947;0.33344401
166.80000000;2511.72209302;203.57699889;291.11502785;10280.63080375;1763037.18362816;25067.15760496;355.23450553;47.72678147;55.36897141;55.03487178;-7.30809031;0.33409964
166.90000000;2511.42936047;203.84585122;291.25391083;10301.00194482;1763066.30207585;25096.39445961;355.50242142;47.69911575;55.34694601;55.01218990;-7.31307414;0.33475611
167.00000000;2511.13662791;204.11487642;291.39270331;10321.39997976;1763095.43440731;25125.64558668;355.77041799;47.67145003;55.32492445;54.98951101;-7.31806098;0.33541344
167.10000000;2510.84389535;204.38407447;291.53140521;10341.82492586;1763124.58061349;25154.91097813;356.03849528;47.64378432;55.30290675;54.96683513;-7.32305082;0.33607162
167.20000000;2510.55116279;204.65344535;291.67001644;10362.27680041;1763153.74068533;25184.19062592;356.30665330;47.61611860;55.28089289;54.94416225;-7.32804365;0.33673064
167.30000000;2510.25843023;204.92298903;291.80853691;10382.75562069;1763182.91461376;25213.48452198;356.57489206;47.58845288;55.25888289;54.92149237;-7.33303949;0.33739052
167.40000000;2509.96569767;205.19270549;291.94696652;10403.26140398;1763212.10238969;25242.79265826;356.84321158;47.56078716;55.23687674;54.89882549;-7.33803833;0.33805125
167.50000000;2509.67296512;205.46259470;292.08530520;10423.79416755;1763241.30400403;25272.11502668;357.11161187;47.53312144;55.21487444;54.87616161;-7.34304017;0.33871283
167.60000000;2509.38023256;205.73265664;292.22355285;10444.35392868;1763270.51944769;25301.45161918;357.38009296;47.50545572;55.19287600;54.85350074;-7.34804501;0.33937527
167.70000000;2509.08750000;206.00289128;292.36170938;10464.94070464;1763299.74871156;25330.80242767;357.64865486;47.47779000;55.17088141;54.83084286;-7.35305286;0.34003855
167.80000000;2508.79476744;206.27329860;292.49977470;10485.55451269;1763328.99178653;25360.16744405;357.91729759;47.45012428;55.14889068;54.80818799;-7.35806370;0.34070269
167.90000000;2508.50203488;206.54387857;292.63774873;10506.19537011;1763358.24866346;25389.54666024;358.18602116;47.42245856;55.12690380;54.78553611;-7.36307755;0.34136769
168.00000000;2508.20930233;206.81463118;292.77563137;10526.86329416;1763387.51933322;25418.94006813;358.45482559;47.39479285;55.10492078;54.76288724;-7.36809439;0.34203354
168.10000000;2507.91656977;207.08555638;292.91342254;10547.55830210;1763416.80378668;25448.34765960;358.72371090;47.36712713;55.08294161;54.74024137;-7.37311424;0.34270024
168.20000000;2507.62383721;207.35665417;293.05112214;10568.28041119;1763446.10201468;25477.76942654;358.99267710;47.33946141;55.06096630;54.71759850;-7.37813709;0.34336780
168.30000000;2507.33110465;207.62792451;293.18873009;10589.02963868;1763475.41400806;25507.20536083;359.26172422;47.31179569;55.03899485;54.69495863;-7.38316295;0.34403622
168.40000000;2507.03837209;207.89936738;293.32624630;10609.80600184;1763504.73975764;25536.65545433;359.53085225;47.28412997;55.01702726;54.67232177;-7.38819180;0.34470549
168.50000000;2506.74563953;208.17098275;293.46367067;10630.60951791;1763534.07925425;25566.11969891;359.80006124;47.25646425;54.99506353;54.64968790;-7.39322365;0.34537562
168.60000000;2506.45290698;208.44277061;293.60100313;10651.44020414;1763563.43248871;25595.59808642;360.06935118;47.22879853;54.97310365;54.62705704;-7.39825851;0.34604661
168.70000000;2506.16017442;208.71473091;293.73824358;10672.29807778;1763592.79945181;25625.09060870;360.33872209;47.20113281;54.95114764;54.60442918;-7.40329637;0.34671846
168.80000000;2505.86744186;208.98686365;293.87539193;10693.18315607;1763622.18013436;25654.59725760;360.60817400;47.17346709;54.92919548;54.58180432;-7.40833723;0.34739116
