t, с;m, кг;V_x, м/с;V_y, м/с;x, м;y, м;h, м;V, м/с;theta, град.;Theta, град.;Theta_с, град.;alpha, град.;phi, град.
238.00000000;2417.45348837;287.33225329;276.96062550;21263.10146741;1772895.75977501;35023.26395121;399.08271305;41.67549019;44.63416977;43.94702978;-2.27153959;0.68713998
238.10000000;2417.20872093;287.59059186;277.03622355;21291.84760874;1772923.45961804;35051.30676994;399.32119614;41.65391675;44.61717319;43.92911508;-2.27519833;0.68805811
238.20000000;2416.96395349;287.84904151;277.11175202;21320.61958949;1772951.16701740;35079.35791042;399.55974998;41.63234331;44.60018057;43.91120353;-2.27886022;0.68897704
238.30000000;2416.71918605;288.10760223;277.18721084;21349.41742075;1772978.88196612;35107.41736705;399.79837458;41.61076987;44.58319190;43.89329513;-2.28252526;0.68989677
238.40000000;2416.47441860;288.36627400;277.26259998;21378.24111363;1773006.60445724;35135.48513421;400.03706995;41.58919643;44.56620718;43.87538988;-2.28619345;0.69081730
238.50000000;2416.22965116;288.62505681;277.33791940;21407.09067925;1773034.33448379;35163.56120628;400.27583609;41.56762298;44.54922641;43.85748778;-2.28986479;0.69173864
238.60000000;2415.98488372;288.88395065;277.41316903;21435.96612870;1773062.07203880;35191.64557765;400.51467301;41.54604954;44.53224960;43.83958882;-2.29353927;0.69266078
238.70000000;2415.74011628;289.14295549;277.48834884;21464.86747308;1773089.81711527;35219.73824270;400.75358071;41.52447610;44.51527673;43.82169300;-2.29721690;0.69358372
238.80000000;2415.49534884;289.40207132;277.56345878;21493.79472350;1773117.56970624;35247.83919580;400.99255920;41.50290266;44.49830781;43.80380033;-2.30089767;0.69450748
238.90000000;2415.25058140;289.66129812;277.63849880;21522.74789104;1773145.32980470;35275.94843132;401.23160848;41.48132922;44.48134284;43.78591080;-2.30458159;0.69543203
239.00000000;2415.00581395;289.92063588;277.71346886;21551.72698682;1773173.09740366;35304.06594363;401.47072857;41.45975578;44.46438181;43.76802442;-2.30826864;0.69635739
239.10000000;2414.76104651;290.18008458;277.78836891;21580.73202192;1773200.87249614;35332.19172711;401.70991946;41.43818233;44.44742473;43.75014117;-2.31195884;0.69728356
239.20000000;2414.51627907;290.43964421;277.86319890;21609.76300743;1773228.65507511;35360.32577610;401.94918115;41.41660889;44.43047160;43.73226106;-2.31565217;0.69821053
239.30000000;2414.27151163;290.69931474;277.93795879;21638.81995445;1773256.44513358;35388.46808498;402.18851367;41.39503545;44.41352241;43.71438409;-2.31934864;0.69913831
239.40000000;2414.02674419;290.95909617;278.01264853;21667.90287408;1773284.24266453;35416.61864811;402.42791701;41.37346201;44.39657716;43.69651026;-2.32304825;0.70006690
239.50000000;2413.78197674;291.21898848;278.08726807;21697.01177738;1773312.04766095;35444.77745982;402.66739117;41.35188857;44.37963586;43.67863956;-2.32675100;0.70099629
239.60000000;2413.53720930;291.47899164;278.16181737;21726.14667547;1773339.86011580;35472.94451449;402.90693616;41.33031512;44.36269850;43.66077200;-2.33045688;0.70192650
239.70000000;2413.29244186;291.73910565;278.23629637;21755.30757941;1773367.68002208;35501.11980646;403.14655200;41.30874168;44.34576508;43.64290757;-2.33416589;0.70285750
239.80000000;2413.04767442;291.99933049;278.31070504;21784.49450029;1773395.50737273;35529.30333007;403.38623867;41.28716824;44.32883560;43.62504628;-2.33787804;0.70378932
239.90000000;2412.80290698;292.25966615;278.38504333;21813.70744920;1773423.34216074;35557.49507966;403.62599620;41.26559480;44.31191006;43.60718811;-2.34159332;0.70472194
240.00000000;2412.55813954;292.52011259;278.45931119;21842.94643721;1773451.18437905;35585.69504959;403.86582457;41.24402136;44.29498846;43.58933308;-2.34531172;0.70565538
240.10000000;2412.31337209;292.78066982;278.53350857;21872.21147541;1773479.03402063;35613.90323417;404.10572381;41.22244791;44.27807079;43.57148117;-2.34903326;0.70658962
240.20000000;2412.06860465;293.04133781;278.60763542;21901.50257487;1773506.89107841;35642.11962776;404.34569391;41.20087447;44.26115707;43.55363240;-2.35275792;0.70752467
240.30000000;2411.82383721;293.30211655;278.68169171;21930.81974667;1773534.75554536;35670.34422468;404.58573488;41.17930103;44.24424728;43.53578675;-2.35648572;0.70846053
240.40000000;2411.57906977;293.56300602;278.75567738;21960.16300187;1773562.62741440;35698.57701926;404.82584672;41.15772759;44.22734142;43.51794422;-2.36021663;0.70939720
240.50000000;2411.33430233;293.82400620;278.82959238;21989.53235156;1773590.50667848;35726.81800582;405.06602944;41.13615415;44.21043950;43.50010482;-2.36395068;0.71033468
240.60000000;2411.08953488;294.08511709;278.90343668;22018.92780680;1773618.39333052;35755.06717870;405.30628305;41.11458071;44.19354152;43.48226855;-2.36768784;0.71127297
240.70000000;2410.84476744;294.34633865;278.97721021;22048.34937867;1773646.28736346;35783.32453220;405.54660755;41.09300726;44.17664747;43.46443539;-2.37142813;0.71221207
240.80000000;2410.60000000;294.60767088;279.05091295;22077.79707822;1773674.18877020;35811.59006064;405.78700295;41.07143382;44.15975735;43.44660536;-2.37517154;0.71315198
240.90000000;2410.35523256;294.86911376;279.12454483;22107.27091653;1773702.09754368;35839.86375835;406.02746924;41.04986038;44.14287116;43.42877845;-2.37891807;0.71409271
241.00000000;2410.11046512;295.13066727;279.19810582;22136.77090466;1773730.01367681;35868.14561963;406.26800644;41.02828694;44.12598890;43.41095466;-2.38266772;0.71503424
241.10000000;2409.86569767;295.39233140;279.27159587;22166.29705367;1773757.93716248;35896.43563878;406.50861456;41.00671350;44.10911057;43.39313398;-2.38642048;0.71597659
241.20000000;2409.62093023;295.65410613;279.34501492;22195.84937463;1773785.86799361;35924.73381012;406.74929359;40.98514005;44.09223617;43.37531642;-2.39017637;0.71691975
241.30000000;2409.37616279;295.91599144;279.41836294;22225.42787859;1773813.80616310;35953.04012795;406.99004354;40.96356661;44.07536570;43.35750198;-2.39393537;0.71786372
241.40000000;2409.13139535;296.17798732;279.49163987;22255.03257660;1773841.75166383;35981.35458657;407.23086442;40.94199317;44.05849916;43.33969065;-2.39769748;0.71880851
241.50000000;2408.88662791;296.44009375;279.56484567;22284.66347974;1773869.70448870;36009.67718027;407.47175623;40.92041973;44.04163654;43.32188244;-2.40146271;0.71975410
241.60000000;2408.64186047;296.70231072;279.63798030;22314.32059904;1773897.66463059;36038.00790335;407.71271897;40.89884629;44.02477785;43.30407733;-2.40523105;0.72070052
241.70000000;2408.39709302;296.96463820;279.71104370;22344.00394556;1773925.63208239;36066.34675009;407.95375266;40.87727284;44.00792308;43.28627534;-2.40900250;0.72164774
241.80000000;2408.15232558;297.22707618;279.78403583;22373.71353036;1773953.60683696;36094.69371480;408.19485730;40.85569940;43.99107224;43.26847646;-2.41277706;0.72259578
241.90000000;2407.90755814;297.48962465;279.85695665;22403.44936448;1773981.58888718;36123.04879174;408.43603289;40.83412596;43.97422532;43.25068069;-2.41655473;0.72354463
242.00000000;2407.66279070;297.75228359;279.92980610;22433.21145897;1774009.57822591;36151.41197521;408.67727943;40.81255252;43.95738233;43.23288803;-2.42033551;0.72449430
242.10000000;2407.41802326;298.01505298;280.00258414;22462.99982488;1774037.57484602;36179.78325948;408.91859694;40.79097908;43.94054325;43.21509847;-2.42411939;0.72544479
242.20000000;2407.17325581;298.27793280;280.07529073;22492.81447325;1774065.57874036;36208.16263884;409.15998542;40.76940564;43.92370810;43.19731202;-2.42790638;0.72639608
242.30000000;2406.92848837;298.54092304;280.14792581;22522.65541512;1774093.58990178;36236.55010755;409.40144487;40.74783219;43.90687687;43.17952867;-2.43169647;0.72734820
242.40000000;2406.68372093;298.80402368;280.22048934;22552.52266154;1774121.60832313;36264.94565988;409.64297530;40.72625875;43.89004955;43.16174842;-2.43548967;0.72830113
242.50000000;2406.43895349;299.06723471;280.29298127;22582.41622354;1774149.63399726;36293.34929011;409.88457671;40.70468531;43.87322616;43.14397128;-2.43928597;0.72925488
242.60000000;2406.19418605;299.33055610;280.36540156;22612.33611216;1774177.66691700;36321.76099249;410.12624911;40.68311187;43.85640668;43.12619724;-2.44308537;0.73020944
242.70000000;2405.94941860;299.59398785;280.43775015;22642.28233844;1774205.70707518;36350.18076129;410.36799250;40.66153843;43.83959112;43.10842630;-2.44688787;0.73116482
242.80000000;2405.70465116;299.85752993;280.51002702;22672.25491341;1774233.75446464;36378.60859078;410.60980689;40.63996498;43.82277947;43.09065846;-2.45069347;0.73212102
242.90000000;2405.45988372;300.12118233;280.58223209;22702.25384810;1774261.80907819;36407.04447520;410.85169228;40.61839154;43.80597174;43.07289371;-2.45450217;0.73307803
243.00000000;2405.21511628;300.38494503;280.65436534;22732.27915355;1774289.87090866;36435.48840880;411.09364868;40.59681810;43.78916793;43.05513206;-2.45831396;0.73403586
243.10000000;2404.97034884;300.64881802;280.72642671;22762.33084078;1774317.93994886;36463.94038585;411.33567609;40.57524466;43.77236802;43.03737351;-2.46212885;0.73499451
243.20000000;2404.72558140;300.91280127;280.79841615;22792.40892083;1774346.01619161;36492.40040059;411.57777453;40.55367122;43.75557203;43.01961805;-2.46594684;0.73595398
243.30000000;2404.48081395;301.17689478;280.87033363;22822.51340471;1774374.09962969;36520.86844725;411.81994398;40.53209777;43.73877996;43.00186569;-2.46976791;0.73691427
243.40000000;2404.23604651;301.44109852;280.94217908;22852.64430346;1774402.19025593;36549.34452010;412.06218446;40.51052433;43.72199179;42.98411641;-2.47359208;0.73787538
243.50000000;2403.99127907;301.70541247;281.01395247;22882.80162809;1774430.28806311;36577.82861335;412.30449597;40.48895089;43.70520753;42.96637023;-2.47741934;0.73883730
243.60000000;2403.74651163;301.96983663;281.08565376;22912.98538963;1774458.39304402;36606.32072126;412.54687853;40.46737745;43.68842719;42.94862714;-2.48124969;0.73980005
243.70000000;2403.50174419;302.23437097;281.15728288;22943.19559909;1774486.50519145;36634.82083805;412.78933212;40.44580401;43.67165075;42.93088714;-2.48508313;0.74076361
243.80000000;2403.25697674;302.49901548;281.22883980;22973.43226749;1774514.62449819;36663.32895795;413.03185676;40.42423057;43.65487822;42.91315022;-2.48891965;0.74172800
243.90000000;2403.01220930;302.76377014;281.30032447;23003.69540586;1774542.75095701;36691.84507519;413.27445246;40.40265712;43.63810959;42.89541639;-2.49275927;0.74269320
244.00000000;2402.76744186;303.02863493;281.37173684;23033.98502519;1774570.88456067;36720.36918400;413.51711921;40.38108368;43.62134487;42.87768564;-2.49660196;0.74365923
244.10000000;2402.52267442;303.29360984;281.44307686;23064.30113651;1774599.02530196;36748.90127860;413.75985702;40.35951024;43.60458406;42.85995798;-2.50044774;0.74462608
244.20000000;2402.27790698;303.55869484;281.51434450;23094.64375083;1774627.17317363;36777.44135320;414.00266590;40.33793680;43.58782715;42.84223341;-2.50429661;0.74559375
244.30000000;2402.03313954;303.82388993;281.58553969;23125.01287915;1774655.32816845;36805.98940203;414.24554585;40.31636336;43.57107415;42.82451191;-2.50814855;0.74656224
244.40000000;2401.78837209;304.08919509;281.65666241;23155.40853249;1774683.49027916;36834.54541929;414.48849688;40.29478991;43.55432505;42.80679349;-2.51200358;0.74753155
244.50000000;2401.54360465;304.35461029;281.72771259;23185.83072184;1774711.65949851;36863.10939921;414.73151899;40.27321647;43.53757985;42.78907816;-2.51586169;0.74850169
244.60000000;2401.29883721;304.62013552;281.79869019;23216.27945821;1774739.83581925;36891.68133597;414.97461219;40.25164303;43.52083855;42.77136590;-2.51972287;0.74947265
244.70000000;2401.05406977;304.88577077;281.86959517;23246.75475261;1774768.01923413;36920.26122380;415.21777647;40.23006959;43.50410115;42.75365672;-2.52358713;0.75044443
244.80000000;2400.80930233;305.15151602;281.94042747;23277.25661603;1774796.20973586;36948.84905688;415.46101185;40.20849615;43.48736765;42.73595062;-2.52745447;0.75141703
244.90000000;2400.56453488;305.41737124;282.01118706;23307.78505948;1774824.40731720;36977.44482943;415.70431834;40.18692270;43.47063805;42.71824759;-2.53132488;0.75239046
245.00000000;2400.31976744;305.68333643;282.08187388;23338.34009395;1774852.61197085;37006.04853564;415.94769592;40.16534926;43.45391234;42.70054763;-2.53519837;0.75336471
245.10000000;2400.07500000;305.94941157;282.15248789;23368.92173043;1774880.82368955;37034.66016969;416.19114462;40.14377582;43.43719054;42.68285075;-2.53907493;0.75433979
245.20000000;2399.83023256;306.21559663;282.22302904;23399.52997992;1774909.04246600;37063.27972578;416.43466443;40.12220238;43.42047263;42.66515694;-2.54295456;0.75531569
245.30000000;2399.58546512;306.48189161;282.29349729;23430.16485342;1774937.26829292;37091.90719811;416.67825536;40.10062894;43.40375861;42.64746620;-2.54683726;0.75629241
245.40000000;2399.34069767;306.74829648;282.36389258;23460.82636191;1774965.50116303;37120.54258084;416.92191742;40.07905550;43.38704849;42.62977853;-2.55072303;0.75726996
245.50000000;2399.09593023;307.01481122;282.43421488;23491.51451638;1774993.74106901;37149.18586817;417.16565060;40.05748205;43.37034227;42.61209392;-2.55461187;0.75824834
245.60000000;2398.85116279;307.28143583;282.50446413;23522.22932782;1775021.98800357;37177.83705427;417.40945492;40.03590861;43.35363993;42.59441239;-2.55850378;0.75922754
245.70000000;2398.60639535;307.54817028;282.57464029;23552.97080721;1775050.24195940;37206.49613333;417.65333038;40.01433517;43.33694149;42.57673392;-2.56239875;0.76020757
245.80000000;2398.36162791;307.81501456;282.64474331;23583.73896553;1775078.50292919;37235.16309950;417.89727698;39.99276173;43.32024694;42.55905851;-2.56629678;0.76118842
245.90000000;2398.11686047;308.08196864;282.71477314;23614.53381378;1775106.77090562;37263.83794697;418.14129472;39.97118829;43.30355628;42.54138617;-2.57019788;0.76217011
246.00000000;2397.87209302;308.34903252;282.78472974;23645.35536292;1775135.04588137;37292.52066991;418.38538362;39.94961484;43.28686950;42.52371689;-2.57410205;0.76315261
246.10000000;2397.62732558;308.61620617;282.85461306;23676.20362394;1775163.32784912;37321.21126246;418.62954368;39.92804140;43.27018662;42.50605067;-2.57800927;0.76413595
246.20000000;2397.38255814;308.88348958;282.92442306;23707.07860781;1775191.61680154;37349.90971881;418.87377489;39.90646796;43.25350763;42.48838752;-2.58191955;0.76512011
246.30000000;2397.13779070;309.15088272;282.99415968;23737.98032551;1775219.91273129;37378.61603311;419.11807728;39.88489452;43.23683252;42.47072742;-2.58583290;0.76610510
246.40000000;2396.89302326;309.41838559;283.06382288;23768.90878801;1775248.21563103;37407.33019950;419.36245083;39.86332108;43.22016130;42.45307037;-2.58974930;0.76709092
246.50000000;2396.64825581;309.68599816;283.13341262;23799.86400629;1775276.52549342;37436.05221216;419.60689556;39.84174763;43.20349396;42.43541639;-2.59366876;0.76807757
246.60000000;2396.40348837;309.95372042;283.20292884;23830.84599130;1775304.84231110;37464.78206522;419.85141147;39.82017419;43.18683050;42.41776546;-2.59759127;0.76906504
246.70000000;2396.15872093;310.22155236;283.27237151;23861.85475403;1775333.16607673;37493.51975284;420.09599856;39.79860075;43.17017094;42.40011759;-2.60151684;0.77005335
246.80000000;2395.91395349;310.48949394;283.34174056;23892.89030543;1775361.49678295;37522.26526917;420.34065684;39.77702731;43.15351525;42.38247277;-2.60544546;0.77104248
246.90000000;2395.66918605;310.75754516;283.41103597;23923.95265647;1775389.83442239;37551.01860833;420.58538631;39.75545387;43.13686344;42.36483100;-2.60937713;0.77203245
247.00000000;2395.42441860;311.02570599;283.48025767;23955.04181811;1775418.17898769;37579.77976448;420.83018699;39.73388043;43.12021552;42.34719228;-2.61331185;0.77302324
247.10000000;2395.17965116;311.29397643;283.54940563;23986.15780132;1775446.53047147;37608.54873174;421.07505886;39.71230698;43.10357148;42.32955661;-2.61724963;0.77401486
247.20000000;2394.93488372;311.56235645;283.61847979;24017.30061705;1775474.88886635;37637.32550426;421.32000194;39.69073354;43.08693131;42.31192399;-2.62119045;0.77500732
247.30000000;2394.69011628;311.83084604;283.68748011;24048.47027627;1775503.25416496;37666.11007616;421.56501624;39.66916010;43.07029503;42.29429442;-2.62513432;0.77600061
247.40000000;2394.44534884;312.09944517;283.75640655;24079.66678991;1775531.62635991;37694.90244157;421.81010174;39.64758666;43.05366262;42.27666789;-2.62908124;0.77699472
247.50000000;2394.20058140;312.36815383;283.82525905;24110.89016895;1775560.00544381;37723.70259462;422.05525847;39.62601322;43.03703409;42.25904441;-2.63303120;0.77798967
247.60000000;2393.95581395;312.63697201;283.89403757;24142.14042433;1775588.39140926;37752.51052943;422.30048643;39.60443977;43.02040943;42.24142398;-2.63698420;0.77898545
247.70000000;2393.71104651;312.90589968;283.96274207;24173.41756700;1775616.78424886;37781.32624012;422.54578561;39.58286633;43.00378865;42.22380659;-2.64094025;0.77998206
247.80000000;2393.46627907;313.17493683;284.03137249;24204.72160792;1775645.18395520;37810.14972080;422.79115603;39.56129289;42.98717174;42.20619223;-2.64489934;0.78097951
247.90000000;2393.22151163;313.44408344;284.09992879;24236.05255802;1775673.59052088;37838.98096559;423.03659768;39.53971945;42.97055871;42.18858092;-2.64886147;0.78197779
248.00000000;2392.97674419;313.71333949;284.16841092;24267.41042825;1775702.00393849;37867.81996861;423.28211058;39.51814601;42.95394955;42.17097265;-2.65282665;0.78297690
248.10000000;2392.73197674;313.98270497;284.23681883;24298.79522956;1775730.42420059;37896.66672395;423.52769473;39.49657256;42.93734426;42.15336742;-2.65679485;0.78397684
248.20000000;2392.48720930;314.25217986;284.30515249;24330.20697289;1775758.85129978;37925.52122572;423.77335012;39.47499912;42.92074284;42.13576522;-2.66076610;0.78497762
248.30000000;2392.24244186;314.52176413;284.37341183;24361.64566918;1775787.28522861;37954.38346803;424.01907678;39.45342568;42.90414529;42.11816606;-2.66474038;0.78597923
248.40000000;2391.99767442;314.79145778;284.44159683;24393.11132936;1775815.72597967;37983.25344498;424.26487469;39.43185224;42.88755161;42.10056994;-2.66871770;0.78698168
248.50000000;2391.75290698;315.06126078;284.50970742;24424.60396438;1775844.17354550;38012.13115066;424.51074387;39.41027880;42.87096180;42.08297685;-2.67269805;0.78798496
248.60000000;2391.50813954;315.33117312;284.57774356;24456.12358517;1775872.62791867;38041.01657917;424.75668431;39.38870536;42.85437586;42.06538679;-2.67668144;0.78898907
248.70000000;2391.26337209;315.60119477;284.64570520;24487.67020265;1775901.08909173;38069.90972460;425.00269603;39.36713191;42.83779378;42.04779976;-2.68066785;0.78999402
248.80000000;2391.01860465;315.87132573;284.71359231;24519.24382776;1775929.55705722;38098.81058103;425.24877903;39.34555847;42.82121557;42.03021577;-2.68465730;0.79099981
248.90000000;2390.77383721;316.14156597;284.78140482;24550.84447144;1775958.03180770;38127.71914256;425.49493330;39.32398503;42.80464123;42.01263480;-2.68864977;0.79200643
249.00000000;2390.52906977;316.41191548;284.84914270;24582.47214460;1775986.51333570;38156.63540326;425.74115887;39.30241159;42.78807074;41.99505686;-2.69264527;0.79301389
249.10000000;2390.28430233;316.68237423;284.91680590;24614.12685818;1776015.00163375;38185.55935722;425.98745572;39.28083815;42.77150413;41.97748195;-2.69664380;0.79402218
249.20000000;2390.03953488;316.95294222;284.98439437;24645.80862309;1776043.49669439;38214.49099852;426.23382387;39.25926470;42.75494137;41.95991006;-2.70064536;0.79503131
249.30000000;2389.79476744;317.22361942;285.05190806;24677.51745026;1776071.99851013;38243.43032122;426.48026332;39.23769126;42.73838247;41.94234120;-2.70464994;0.79604128
249.40000000;2389.55000000;317.49440581;285.11934693;24709.25335061;1776100.50707351;38272.37731940;426.72677407;39.21611782;42.72182744;41.92477536;-2.70865754;0.79705208
249.50000000;2389.30523256;317.76530138;285.18671093;24741.01633506;1776129.02237702;38301.33198713;426.97335613;39.19454438;42.70527627;41.90721254;-2.71266816;0.79806372
249.60000000;2389.06046512;318.03630610;285.25400001;24772.80641452;1776157.54441320;38330.29431848;427.22000951;39.17297094;42.68872895;41.88965275;-2.71668181;0.79907620
249.70000000;2388.81569767;318.30741997;285.32121413;24804.62359992;1776186.07317453;38359.26430750;427.46673419;39.15139749;42.67218549;41.87209597;-2.72069848;0.80008952
249.80000000;2388.57093023;318.57864296;285.38835324;24836.46790216;1776214.60865352;38388.24194826;427.71353020;39.12982405;42.65564589;41.85454221;-2.72471816;0.80110368
249.90000000;2388.32616279;318.84997506;285.45541730;24868.33933215;1776243.15084267;38417.22723482;427.96039753;39.10825061;42.63911015;41.83699147;-2.72874086;0.80211867
250.00000000;2388.08139535;319.12141624;285.52240625;24900.23790080;1776271.69973448;38446.22016123;428.20733619;39.08667717;42.62257826;41.81944375;-2.73276658;0.80313451
250.10000000;2387.83662791;319.39296649;285.58932004;24932.16361903;1776300.25532142;38475.22072154;428.45434619;39.06510373;42.60605022;41.80189904;-2.73679532;0.80415118
250.20000000;2387.59186047;319.66462579;285.65615865;24964.11649774;1776328.81759598;38504.22890981;428.70142752;39.04353028;42.58952604;41.78435735;-2.74082706;0.80516870
250.30000000;2387.34709302;319.93639413;285.72292200;24996.09654782;1776357.38655064;38533.24472008;428.94858019;39.02195684;42.57300572;41.76681867;-2.74486182;0.80618705
250.40000000;2387.10232558;320.20827148;285.78961007;25028.10378020;1776385.96217787;38562.26814639;429.19580421;39.00038340;42.55648924;41.74928300;-2.74889960;0.80720624
250.50000000;2386.85755814;320.48025783;285.85622280;25060.13820575;1776414.54447014;38591.29918278;429.44309957;38.97880996;42.53997662;41.73175034;-2.75294038;0.80822628
250.60000000;2386.61279070;320.75235315;285.92276015;25092.19983539;1776443.13341992;38620.33782329;429.69046629;38.95723652;42.52346784;41.71422069;-2.75698417;0.80924715
250.70000000;2386.36802326;321.02455744;285.98922206;25124.28868002;1776471.72901966;38649.38406197;429.93790437;38.93566308;42.50696292;41.69669405;-2.76103098;0.81026887
250.80000000;2386.12325581;321.29687067;286.05560850;25156.40475051;1776500.33126181;38678.43789283;430.18541381;38.91408963;42.49046184;41.67917042;-2.76508078;0.81129143
250.90000000;2385.87848837;321.56929282;286.12191941;25188.54805778;1776528.94013884;38707.49930991;430.43299461;38.89251619;42.47396462;41.66164979;-2.76913360;0.81231483
251.00000000;2385.63372093;321.84182389;286.18815475;25220.71861271;1776557.55564318;38736.56830724;430.68064679;38.87094275;42.45747124;41.64413217;-2.77318942;0.81333907
251.10000000;2385.38895349;322.11446384;286.25431447;25252.91642619;1776586.17776727;38765.64487885;430.92837034;38.84936931;42.44098170;41.62661755;-2.77724824;0.81436415
251.20000000;2385.14418605;322.38721266;286.32039852;25285.14150910;1776614.80650355;38794.72901874;431.17616527;38.82779587;42.42449601;41.60910593;-2.78131007;0.81539008
251.30000000;2384.89941860;322.66007033;286.38640687;25317.39387235;1776643.44184445;38823.82072095;431.42403158;38.80622242;42.40801417;41.59159732;-2.78537489;0.81641685
251.40000000;2384.65465116;322.93303683;286.45233945;25349.67352680;1776672.08378240;38852.91997948;431.67196927;38.78464898;42.39153616;41.57409170;-2.78944272;0.81744446
251.50000000;2384.40988372;323.20611216;286.51819623;25381.98048334;1776700.73230981;38882.02678835;431.91997836;38.76307554;42.37506201;41.55658909;-2.79351355;0.81847292
251.60000000;2384.16511628;323.47929628;286.58397716;25414.31475286;1776729.38741911;38911.14114158;432.16805884;38.74150210;42.35859169;41.53908947;-2.79758737;0.81950222
251.70000000;2383.92034884;323.75258918;286.64968218;25446.67634622;1776758.04910271;38940.26303316;432.41621072;38.71992866;42.34212521;41.52159285;-2.80166419;0.82053236
251.80000000;2383.67558140;324.02599084;286.71531126;25479.06527432;1776786.71735302;38969.39245710;432.66443400;38.69835521;42.32566257;41.50409922;-2.80574401;0.82156335
251.90000000;2383.43081395;324.29950124;286.78086435;25511.48154801;1776815.39216243;38998.52940741;432.91272869;38.67678177;42.30920378;41.48660859;-2.80982682;0.82259519
252.00000000;2383.18604651;324.57312037;286.84634140;25543.92517819;1776844.07352335;39027.67387809;433.16109479;38.65520833;42.29274882;41.46912095;-2.81391262;0.82362787
252.10000000;2382.94127907;324.84684820;286.91174236;25576.39617571;1776872.76142818;39056.82586313;433.40953230;38.63363489;42.27629770;41.45163631;-2.81800142;0.82466139
252.20000000;2382.69651163;325.12068472;286.97706718;25608.89455145;1776901.45586929;39085.98535652;433.65804123;38.61206145;42.25985041;41.43415465;-2.82209320;0.82569576
252.30000000;2382.45174419;325.39462991;287.04231583;25641.42031628;1776930.15683907;39115.15235225;433.90662158;38.59048801;42.24340696;41.41667598;-2.82618798;0.82673098
252.40000000;2382.20697674;325.66868375;287.10748825;25673.97348105;1776958.86432991;39144.32684432;434.15527336;38.56891456;42.22696735;41.39920031;-2.83028574;0.82776704
252.50000000;2381.96220930;325.94284623;287.17258440;25706.55405665;1776987.57833418;39173.50882671;434.40399657;38.54734112;42.21053157;41.38172762;-2.83438650;0.82880395
252.60000000;2381.71744186;326.21711731;287.23760422;25739.16205392;1777016.29884425;39202.69829340;434.65279121;38.52576768;42.19409962;41.36425791;-2.83849023;0.82984170
252.70000000;2381.47267442;326.49149700;287.30254768;25771.79748373;1777045.02585248;39231.89523837;434.90165729;38.50419424;42.17767150;41.34679120;-2.84259696;0.83088031
252.80000000;2381.22790698;326.76598526;287.36741472;25804.46035694;1777073.75935124;39261.09965561;435.15059481;38.48262080;42.16124722;41.32932746;-2.84670667;0.83191976
252.90000000;2380.98313954;327.04058208;287.43220530;25837.15068440;1777102.49933288;39290.31153907;435.39960378;38.46104735;42.14482677;41.31186671;-2.85081936;0.83296006
253.00000000;2380.73837209;327.31528744;287.49691937;25869.86847697;1777131.24578975;39319.53088274;435.64868420;38.43947391;42.12841014;41.29440894;-2.85493503;0.83400120
253.10000000;2380.49360465;327.59010133;287.56155689;25902.61374551;1777159.99871420;39348.75768058;435.89783607;38.41790047;42.11199735;41.27695415;-2.85905368;0.83504320
253.20000000;2380.24883721;327.86502372;287.62611781;25935.38650086;1777188.75809857;39377.99192656;436.14705940;38.39632703;42.09558838;41.25950234;-2.86317531;0.83608604
253.30000000;2380.00406977;328.14005459;287.69060207;25968.18675387;1777217.52393520;39407.23361464;436.39635419;38.37475359;42.07918324;41.24205351;-2.86729992;0.83712973
253.40000000;2379.75930233;328.41519393;287.75500965;26001.01451539;1777246.29621643;39436.48273879;436.64572044;38.35318014;42.06278192;41.22460765;-2.87142751;0.83817427
253.50000000;2379.51453488;328.69044171;287.81934047;26033.86979627;1777275.07493458;39465.73929296;436.89515816;38.33160670;42.04638444;41.20716477;-2.87555807;0.83921966
253.60000000;2379.26976744;328.96579793;287.88359451;26066.75260735;1777303.86008197;39495.00327111;437.14466736;38.31003326;42.02999077;41.18972487;-2.87969161;0.84026590
253.70000000;2379.02500000;329.24126256;287.94777172;26099.66295947;1777332.65165092;39524.27466718;437.39424803;38.28845982;42.01360093;41.17228793;-2.88382812;0.84131300
253.80000000;2378.78023256;329.51683558;288.01187204;26132.60086347;1777361.44963375;39553.55347513;437.64390018;38.26688638;41.99721491;41.15485397;-2.88796760;0.84236094
253.90000000;2378.53546512;329.79251697;288.07589543;26165.56633020;1777390.25402276;39582.83968891;437.89362382;38.24531294;41.98083272;41.13742299;-2.89211005;0.84340973
254.00000000;2378.29069767;330.06830672;288.13984184;26198.55937048;1777419.06481027;39612.13330245;438.14341894;38.22373949;41.96445434;41.11999497;-2.89625547;0.84445937
254.10000000;2378.04593023;330.34420481;288.20371123;26231.57999515;1777447.88198856;39641.43430971;438.39328555;38.20216605;41.94807979;41.10256992;-2.90040387;0.84550987
254.20000000;2377.80116279;330.62021121;288.26750355;26264.62821505;1777476.70554994;39670.74270461;438.64322366;38.18059261;41.93170905;41.08514783;-2.90455522;0.84656121
254.30000000;2377.55639535;330.89632591;288.33121876;26297.70404100;1777505.53548670;39700.05848110;438.89323327;38.15901917;41.91534213;41.06772872;-2.90870955;0.84761341
254.40000000;2377.31162791;331.17254889;288.39485680;26330.80748384;1777534.37179112;39729.38163310;439.14331438;38.13744573;41.89897903;41.05031257;-2.91286684;0.84866646
