% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, interquartile range, 25%tile, current best feasible f-value, elapsed wallclock time [s], further/more values", seed=754736, Mon Jun 29 00:42:35 2026, <python>{}</python>
1 10 0.992878427977987 1.0000450010125153 192.17654357280477 1.9217654357280477e+02 3118.027516949314 15994.71427046107 5578.921094874003 1051.624878874257 nan 0.3   
2 20 0.9832483469745652 1.166333457473964 192.17654357280477 6.3247631850886580e+02 1628.6125763905757 815099.6796805036 5096.154938403868 830.8648791791395 nan 0.4   
3 30 0.9781273671472069 1.2592137083439388 60.50073794465768 6.0500737944657679e+01 2533.355979940757 5182.25108912689 2713.9998723940407 429.5968449608846 nan 0.5   
4 40 0.9728628774399902 1.2953248037690055 60.50073794465768 1.8257801581866210e+02 1233.8764004389757 8673.622276229817 3057.9880513458816 446.1775535564761 nan 0.6   
5 50 1.023520575167267 1.388245576438021 60.50073794465768 1.0566717079000903e+03 8283.132937552446 104372.5055319472 28753.78834830306 1762.3156114442038 nan 0.7   
6 60 1.0229133958994134 1.4879297505750724 60.50073794465768 4.3582865303176038e+02 3418.4292210110875 1000000064.0026382 4878.940590007089 1913.4279861640584 nan 0.9   
7 70 1.0558859367405802 1.5413827198230852 60.50073794465768 1.2373475566717070e+03 7256.349925446991 284428.3228465019 13201.092613377368 2462.248681869291 nan 1.0   
8 80 1.0388071568721489 1.630030685452466 60.50073794465768 4.3404323113413767e+02 3310.464352964247 11987.336567819937 6274.575039625404 2617.802905693514 nan 1.1   
9 90 1.0097412780232837 1.6476010471557 60.50073794465768 9.0665224934001628e+02 4624.3949878562 15351.395471200625 6230.250003213934 1754.7783647400493 nan 1.2   
10 100 0.9661862561548463 1.6133922963383345 60.50073794465768 3.9862583809171571e+02 1099.4311102993959 4907.666221946669 1896.4218982293637 849.4993829543631 nan 1.4   
11 110 0.8793993905299956 1.6111742251962553 60.50073794465768 6.3060465014720350e+01 5617.395113411978 12753.58190895649 5901.8373670140145 2941.71198309344 nan 1.5   
12 120 0.837623644107693 1.7390662686912255 60.50073794465768 7.3809640899034218e+02 4812.21534116839 14147.855562954173 2863.7037341765326 2495.247428529161 nan 1.6   
