% # columns="iteration, evaluation, min 25%tile 75%tile max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=738630, Sun Jun 28 18:39:08 2026
1 10 -0.07803948791773954 -0.01946023127461439 0.017244711938379863 0.046566065482943134 0.9339098549058832 0.9498830284722966 0.9875817641256759 0.9899485651868621 0.9951344926225472 0.9971732625829303 1.0003057327367766 1.0201303464716713 1.0279492189645094 1.0897772520360405
2 20 -0.07803948791773954 -0.01946023127461439 0.017244711938379863 0.046566065482943134 0.9339098549058832 0.9498830284722966 0.9875817641256759 0.9899485651868621 0.9951344926225472 0.9971732625829303 1.0003057327367766 1.0201303464716713 1.0279492189645094 1.0897772520360405
3 30 -0.07803948791773954 -0.01946023127461439 0.017244711938379863 0.046566065482943134 0.9339098549058832 0.9498830284722966 0.9875817641256759 0.9899485651868621 0.9951344926225472 0.9971732625829303 1.0003057327367766 1.0201303464716713 1.0279492189645094 1.0897772520360405
4 40 -0.07803948791773954 -0.01946023127461439 0.017244711938379863 0.046566065482943134 0.9339098549058832 0.9498830284722966 0.9875817641256759 0.9899485651868621 0.9951344926225472 0.9971732625829303 1.0003057327367766 1.0201303464716713 1.0279492189645094 1.0897772520360405
5 50 -0.07803948791773954 -0.01946023127461439 0.017244711938379863 0.046566065482943134 0.9339098549058832 0.9498830284722966 0.9875817641256759 0.9899485651868621 0.9951344926225472 0.9971732625829303 1.0003057327367766 1.0201303464716713 1.0279492189645094 1.0897772520360405
6 60 -0.07803948791773954 -0.01946023127461439 0.017244711938379863 0.046566065482943134 0.9339098549058832 0.9498830284722966 0.9875817641256759 0.9899485651868621 0.9951344926225472 0.9971732625829303 1.0003057327367766 1.0201303464716713 1.0279492189645094 1.0897772520360405
7 70 -0.07803948791773954 -0.01946023127461439 0.017244711938379863 0.046566065482943134 0.9339098549058832 0.9498830284722966 0.9875817641256759 0.9899485651868621 0.9951344926225472 0.9971732625829303 1.0003057327367766 1.0201303464716713 1.0279492189645094 1.0897772520360405
8 80 -0.07803948791773954 -0.01946023127461439 0.017244711938379863 0.046566065482943134 0.9339098549058832 0.9498830284722966 0.9875817641256759 0.9899485651868621 0.9951344926225472 0.9971732625829303 1.0003057327367766 1.0201303464716713 1.0279492189645094 1.0897772520360405
9 90 -0.07803948791773954 -0.01946023127461439 0.017244711938379863 0.046566065482943134 0.9339098549058832 0.9498830284722966 0.9875817641256759 0.9899485651868621 0.9951344926225472 0.9971732625829303 1.0003057327367766 1.0201303464716713 1.0279492189645094 1.0897772520360405
10 100 -0.07803948791773954 -0.01946023127461439 0.017244711938379863 0.046566065482943134 0.9339098549058832 0.9498830284722966 0.9875817641256759 0.9899485651868621 0.9951344926225472 0.9971732625829303 1.0003057327367766 1.0201303464716713 1.0279492189645094 1.0897772520360405
11 110 -0.29820720767297765 -0.0648245270752193 0.04448803797225441 0.20955224788784246 0.7082159405423367 0.8747989521475781 0.9267718052677366 0.9401685367925336 0.9709862888800179 0.9878447364241748 1.036683589310179 1.0927278842659576 1.1111195518835142 1.2523293376026319
12 120 -0.29820720767297765 -0.0648245270752193 0.04448803797225441 0.20955224788784246 0.7082159405423367 0.8747989521475781 0.9267718052677366 0.9401685367925336 0.9709862888800179 0.9878447364241748 1.036683589310179 1.0927278842659576 1.1111195518835142 1.2523293376026319
13 130 -0.29820720767297765 -0.0648245270752193 0.04448803797225441 0.20955224788784246 0.7082159405423367 0.8747989521475781 0.9267718052677366 0.9401685367925336 0.9709862888800179 0.9878447364241748 1.036683589310179 1.0927278842659576 1.1111195518835142 1.2523293376026319
