% # columns="iteration, evaluation, min 25%tile 75%tile max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=738630, Sun Jun 28 18:39:08 2026
1 10 -0.04381081899592073 -0.017193261902306908 0.019375508443674274 0.07618664749632541 0.9131111425623601 0.9700874390673564 0.9774089460507056 0.9973481144944129 1.0003315624157487 1.0024079928616296 1.0075182256600534 1.0099449971086323 1.0478574782234873 1.0660931979793558
2 20 -0.10851989998280656 -0.025439309927187837 0.03459723526890098 0.10220706536947699 0.9131111425623601 0.9700874390673564 0.9774089460507056 0.9973481144944129 1.0003315624157487 1.0024079928616296 1.0075182256600534 1.0099449971086323 1.0478574782234873 1.0660931979793558
3 30 -0.1175015199355319 -0.02203753501844016 0.036757648706329915 0.103302139852984 0.9131111425623601 0.9700874390673564 0.9774089460507056 0.9973481144944129 1.0003315624157487 1.0024079928616296 1.0075182256600534 1.0099449971086323 1.0478574782234873 1.0660931979793558
4 40 -0.1276393217987899 -0.037076702725774346 0.04415611510349185 0.10665213356977776 0.9131111425623601 0.9700874390673564 0.9774089460507056 0.9973481144944129 1.0003315624157487 1.0024079928616296 1.0075182256600534 1.0099449971086323 1.0478574782234873 1.0660931979793558
5 50 -0.14664753909521924 -0.03186357257602991 0.04714252646615364 0.16103705409089297 0.9131111425623601 0.9700874390673564 0.9774089460507056 0.9973481144944129 1.0003315624157487 1.0024079928616296 1.0075182256600534 1.0099449971086323 1.0478574782234873 1.0660931979793558
6 60 -0.12010929548583889 -0.036988452615543704 0.059548066879554135 0.15580316695421054 0.9131111425623601 0.9700874390673564 0.9774089460507056 0.9973481144944129 1.0003315624157487 1.0024079928616296 1.0075182256600534 1.0099449971086323 1.0478574782234873 1.0660931979793558
7 70 -0.14193036246909183 -0.03683398383586883 0.050816269683096785 0.12617499529967455 0.9131111425623601 0.9700874390673564 0.9774089460507056 0.9973481144944129 1.0003315624157487 1.0024079928616296 1.0075182256600534 1.0099449971086323 1.0478574782234873 1.0660931979793558
8 80 -0.18631986200609665 -0.03689634583004003 0.049303020725914345 0.13050285714300452 0.9131111425623601 0.9700874390673564 0.9774089460507056 0.9973481144944129 1.0003315624157487 1.0024079928616296 1.0075182256600534 1.0099449971086323 1.0478574782234873 1.0660931979793558
9 90 -0.18840019243495734 -0.028314902660393194 0.06071403258151605 0.13591390579723808 0.9131111425623601 0.9700874390673564 0.9774089460507056 0.9973481144944129 1.0003315624157487 1.0024079928616296 1.0075182256600534 1.0099449971086323 1.0478574782234873 1.0660931979793558
10 100 -0.1952388711161624 -0.026123875138073786 0.06820852994266731 0.22967770565197998 0.9131111425623601 0.9700874390673564 0.9774089460507056 0.9973481144944129 1.0003315624157487 1.0024079928616296 1.0075182256600534 1.0099449971086323 1.0478574782234873 1.0660931979793558
11 110 -0.22940532736800234 -0.02507355875375214 0.07749145736069524 0.3052265325684127 0.7483072971659064 0.8575770863178619 0.8706704084999064 0.9450326136557604 0.986229534768827 1.0020187924231205 1.0256856835393418 1.0392952898411605 1.0885919481998576 1.326482386883375
12 120 -0.21740563248131892 -0.029923100222307597 0.08512944260690972 0.3206662209268453 0.7483072971659064 0.8575770863178619 0.8706704084999064 0.9450326136557604 0.986229534768827 1.0020187924231205 1.0256856835393418 1.0392952898411605 1.0885919481998576 1.326482386883375
13 130 -0.21101035692649983 -0.047349299815068566 0.0889312480425502 0.29561229669955874 0.7483072971659064 0.8575770863178619 0.8706704084999064 0.9450326136557604 0.986229534768827 1.0020187924231205 1.0256856835393418 1.0392952898411605 1.0885919481998576 1.326482386883375
14 140 -0.2587947316189342 -0.045351504802568374 0.10942240818916549 0.2998474602724416 0.7483072971659064 0.8575770863178619 0.8706704084999064 0.9450326136557604 0.986229534768827 1.0020187924231205 1.0256856835393418 1.0392952898411605 1.0885919481998576 1.326482386883375
15 150 -0.2225883558566491 -0.06745506049580573 0.11086964247237319 0.3035648612432354 0.7483072971659064 0.8575770863178619 0.8706704084999064 0.9450326136557604 0.986229534768827 1.0020187924231205 1.0256856835393418 1.0392952898411605 1.0885919481998576 1.326482386883375
16 160 -0.18006478027385675 -0.07368982624863198 0.08907476995640251 0.2956220614728539 0.7483072971659064 0.8575770863178619 0.8706704084999064 0.9450326136557604 0.986229534768827 1.0020187924231205 1.0256856835393418 1.0392952898411605 1.0885919481998576 1.326482386883375
17 170 -0.1966755201583401 -0.08329526050967644 0.08048306737895213 0.28935395103041106 0.7483072971659064 0.8575770863178619 0.8706704084999064 0.9450326136557604 0.986229534768827 1.0020187924231205 1.0256856835393418 1.0392952898411605 1.0885919481998576 1.326482386883375
18 180 -0.19598246494545501 -0.08305805681678141 0.08915126909812734 0.3010510628876221 0.7483072971659064 0.8575770863178619 0.8706704084999064 0.9450326136557604 0.986229534768827 1.0020187924231205 1.0256856835393418 1.0392952898411605 1.0885919481998576 1.326482386883375
19 190 -0.1829580018455258 -0.09362694585890002 0.07860294249768156 0.33128556016521266 0.7483072971659064 0.8575770863178619 0.8706704084999064 0.9450326136557604 0.986229534768827 1.0020187924231205 1.0256856835393418 1.0392952898411605 1.0885919481998576 1.326482386883375
20 200 -0.20266291392599747 -0.08793972645760462 0.09153804595247417 0.35106997690251945 0.7483072971659064 0.8575770863178619 0.8706704084999064 0.9450326136557604 0.986229534768827 1.0020187924231205 1.0256856835393418 1.0392952898411605 1.0885919481998576 1.326482386883375
21 210 -0.21492222936325536 -0.09389258817051765 0.0866129372840492 0.3659424400063559 0.753110267810445 0.7618430664386734 0.8406614838654768 0.8837354887095884 0.9447812136512589 1.035653114285631 1.0492617016087873 1.0861069295608243 1.1205508685359802 1.3650342037841012
22 220 -0.2071797078068127 -0.09213723067103555 0.09839465672030005 0.37105456217334926 0.753110267810445 0.7618430664386734 0.8406614838654768 0.8837354887095884 0.9447812136512589 1.035653114285631 1.0492617016087873 1.0861069295608243 1.1205508685359802 1.3650342037841012
23 230 -0.21061214625115815 -0.1076660601385808 0.08907622853889018 0.3515811763245447 0.753110267810445 0.7618430664386734 0.8406614838654768 0.8837354887095884 0.9447812136512589 1.035653114285631 1.0492617016087873 1.0861069295608243 1.1205508685359802 1.3650342037841012
24 240 -0.2541689996287038 -0.0974579575725664 0.08037972217529006 0.3700938170857993 0.753110267810445 0.7618430664386734 0.8406614838654768 0.8837354887095884 0.9447812136512589 1.035653114285631 1.0492617016087873 1.0861069295608243 1.1205508685359802 1.3650342037841012
