% # columns="iteration, evaluation, sigma, max axis length,  min axis length, all principal axes lengths  (sorted square roots of eigenvalues of C)", seed=754736, Mon Jun 29 00:42:35 2026
1 10 0.992878427977987 1.0000450010125153 1.0 1.0 1.0000050000125 1.00001000005 1.0000150001125006 1.0000200002000015 1.0000250003125026 1.0000300004500045 1.0000350006125072 1.0000400008000108 1.0000450010125153
2 20 0.9832483469745652 1.097288282005787 0.9408015134730726 0.9408015134730726 0.9552136536357193 0.976991272283764 0.9911636465275644 0.999547482058116 1.0000656800367058 1.0014493927497286 1.0067849518457184 1.0189344472765753 1.097288282005787
3 30 0.9781273671472069 1.1454549444459008 0.9096588901913653 0.9096588901913653 0.9390465936634858 0.9410153132483511 0.957823355557353 0.9854804445518123 0.9929390790339542 1.0036456417975006 1.0122428586940773 1.0319275492433797 1.1454549444459008
4 40 0.9728628774399902 1.1541474094753017 0.8910100432857303 0.8910100432857303 0.9083093242941429 0.9283522897135272 0.9544135384804819 0.9744425167494415 0.9895807521511731 1.0043699717283883 1.0229771841970539 1.071810599963418 1.1541474094753017
5 50 1.023520575167267 1.2025915479991278 0.8662671564816026 0.8662671564816026 0.8971160348305615 0.9223817703033634 0.9306355738277154 0.9419990531242731 0.9724507970131614 1.0115125612393419 1.0225376893620786 1.058238823515662 1.2025915479991278
6 60 1.0229133958994134 1.2374822152023812 0.8316805378238487 0.8316805378238487 0.8680198217911469 0.9065556508826764 0.9291105243165427 0.9445347853578149 0.9766939315931374 1.0116897048461755 1.0246137812914007 1.1124498605940296 1.2374822152023812
7 70 1.0558859367405802 1.274765099833854 0.8270269826173784 0.8270269826173784 0.8642730574863622 0.9043056632865002 0.9223624049948268 0.9315301518696316 0.9665079719197532 0.9880513882462162 1.0253495163612074 1.108504345131413 1.274765099833854
8 80 1.0388071568721489 1.3010637629822737 0.7981836014462039 0.7981836014462039 0.8539824431548939 0.892879749191361 0.911117595800954 0.931738332255965 0.9633543049479552 0.984540113903508 1.0546820847483431 1.1033194501325618 1.3010637629822737
9 90 1.0097412780232837 1.28950955964186 0.782658861420352 0.782658861420352 0.8293590477080195 0.8860794507619056 0.9050917129544188 0.923657740829544 0.9607759051814343 0.9725776644818394 1.0581744099018027 1.1447291386257479 1.28950955964186
10 100 0.9661862561548463 1.264136866829013 0.7835272733717817 0.7835272733717817 0.8212043671853396 0.8571944050601356 0.8948200626105371 0.9123602718362318 0.9525880596938566 0.9875896638105002 1.0752617309831507 1.1526014936204392 1.264136866829013
11 110 0.8793993905299956 1.2675643577565021 0.7867332644314748 0.7867332644314748 0.8159336079483556 0.8246418505509884 0.8697509739117487 0.8958608460554703 0.9429086781495379 1.0083002970252788 1.0715160804669224 1.15515780101745 1.2675643577565021
12 120 0.837623644107693 1.2897139036530076 0.7416128567795244 0.7416128567795244 0.7994286272444536 0.8208706726853255 0.8688675026556257 0.8861859559952785 0.9283168044616299 1.0137823065117393 1.0730625258022772 1.1968564803734802 1.2897139036530076
13 130 0.7744021472440462 1.2946688079027406 0.7115829663212742 0.7115829663212742 0.796212456958273 0.8104160058915937 0.8552897595274173 0.8789865117795718 0.9326005609957074 1.005819129258744 1.0636399083140073 1.2351930847809294 1.2946688079027406
14 140 0.7237726155588077 1.2909000419738164 0.6942373758407748 0.6942373758407748 0.7819722811931363 0.7994581617227393 0.8311655701387334 0.8681971334545587 0.923484959463691 1.0114837027397034 1.04832344303259 1.2569316472608139 1.2909000419738164
15 150 0.6892693471334013 1.2861014297313726 0.679248842547688 0.679248842547688 0.7790847422508089 0.8116776845489101 0.8223533145205569 0.8464193730817539 0.9209340771102014 0.9997683159424892 1.0620629726022386 1.2523398774947356 1.2861014297313726
16 160 0.6849967104617394 1.2747640724310587 0.6686881433849968 0.6686881433849968 0.7614514292783711 0.7883818268880454 0.8122343173822207 0.8450237965608995 0.9045623590755547 1.008010986735488 1.0709475367298498 1.2541548703270766 1.2747640724310587
17 170 0.6571188800771789 1.2669590626204112 0.68211937320501 0.68211937320501 0.7434488968311842 0.7932589672818948 0.8115333853312119 0.8343578192578788 0.8961894863122382 1.0104037316509518 1.069872259064515 1.2169688320250631 1.2669590626204112
18 180 0.6171415841827688 1.274694738838757 0.6872474923406228 0.6872474923406228 0.7403063445213071 0.7719861760289665 0.8079002519191081 0.83764634095743 0.9022480016561071 0.9967252741349942 1.058050062080389 1.1916024820559654 1.274694738838757
19 190 0.583334207057583 1.2665112901766802 0.6694451051214299 0.6694451051214299 0.7229417306741125 0.7732767220573178 0.7966388568253504 0.8427358524533007 0.9098022794830021 0.9958471386310569 1.0245534532042555 1.1883202760070048 1.2665112901766802
20 200 0.5435270252749028 1.2221662258724213 0.669936790391634 0.669936790391634 0.7188335240360781 0.7699417262765641 0.7990099119290088 0.8528027441278714 0.938247237780645 0.9631650930203287 1.0160171311569988 1.1728542393148471 1.2221662258724213
21 210 0.5624410687328688 1.2487976196538375 0.6409346515344252 0.6409346515344252 0.7148876115486088 0.7575128206096249 0.790843327667287 0.8355933675412575 0.9316820897920539 0.9751666968451268 1.0118924404437724 1.1877517971415266 1.2487976196538375
22 220 0.5638811680818089 1.345778658828007 0.6282946841621188 0.6282946841621188 0.6952461140054473 0.7557602481837304 0.7903980880225348 0.8342086437847719 0.9058172274266896 0.9654620413627957 0.9955181023187045 1.1877985802012963 1.345778658828007
23 230 0.5559507806084668 1.325277124596038 0.6327294020872166 0.6327294020872166 0.6796276021629681 0.7484849349987613 0.7945291443550193 0.8079393683679559 0.8961449424051359 0.985977221043247 1.0154186987311895 1.199536845759077 1.325277124596038
24 240 0.49086767684428817 1.365068216428777 0.6284442220185432 0.6284442220185432 0.678832777582063 0.7374733792266571 0.787775534613832 0.8174298825012145 0.8941387648440104 0.9454277752149237 1.0144264072651938 1.2135756389114263 1.365068216428777
25 250 0.47257647928454644 1.3659731147213392 0.6297049188357505 0.6297049188357505 0.652260748013862 0.735247550221677 0.7767255825016731 0.800554873703245 0.897073741465729 0.9237370255565582 1.0104346708483487 1.1929041629203136 1.3659731147213392
26 260 0.47253799261209434 1.2945399802772413 0.6208244728724067 0.6208244728724067 0.6562739363952483 0.7193657443462225 0.7717290545351628 0.8302283333724777 0.8890872753095379 0.9228191812298356 1.0128951839487839 1.1779794447022278 1.2945399802772413
27 270 0.46888450195146053 1.2881557855353944 0.6108936127362438 0.6108936127362438 0.635957720900987 0.726260562664395 0.7687086496905623 0.8287233553308644 0.8762934291253409 0.9596592277177416 1.0213945621734573 1.165478415816876 1.2881557855353944
