% # columns="iteration, evaluation, sigma, void, void,  stds==sigma*sigma_vec.scaling*sqrt(diag(C))", seed=780893, Sun Jun 28 20:34:33 2026, <python>{}</python>
1 9 0.9230839692320281 0 0 9.023732618362889 9.311819803245482 9.238684367201369 7.388250995641971 1.995294630214644 2.107876723836754 2.139086215371369
2 18 0.8489179735911921 0 0 7.9583550401846415 8.411188523529722 8.47914798981591 6.664416363366736 1.8420684683242312 1.8965638111638214 2.0360477641200347
3 27 0.935834350525028 0 0 8.554090260080228 9.33254635250576 9.474974208549162 7.229214064134778 1.878450649142131 2.261184145553678 2.3333333333333326
4 36 1.0042561128374452 0 0 9.050184782131618 9.912842319092025 9.977383394271609 7.762201838707093 2.0760340015758123 2.3333333333333326 2.333333333333333
5 45 1.0385353230460357 0 0 9.036799431595549 9.984554298529744 10.230035681132302 8.014139918994026 2.1503650923389976 2.3333333333333335 2.3333333333333335
6 54 1.0197593674502776 0 0 9.59994163612409 9.585791671016873 9.8844926808468 7.621212204026783 2.2156048703323568 2.2874413629369394 2.2783650003280425
7 63 0.9165318384214991 0 0 9.160939532075048 8.428715736258242 8.646181434036853 6.810772046883547 1.9157660722629124 1.986339465067573 2.0059905501576574
8 72 1.0078985472717956 0 0 10.8385171465172 8.927829158919664 9.844846816518196 7.247203710025528 2.030839721439176 2.210013154285035 2.333333333333333
9 81 0.9964593376309652 0 0 10.59501598377803 8.662343041992944 9.634953702113163 7.1463441208789735 1.9666006611008344 2.231821484549137 2.203163258335642
10 90 0.9478003698993681 0 0 10.095631337655455 8.163868140656522 9.060232612080732 6.333999591247048 1.8302218484180788 2.143905559234815 2.100593551756481
11 99 0.8221866749270549 0 0 8.701412227897885 6.966823429051765 7.892313826610729 5.523348289744729 1.4813836360992876 1.8546099552700872 1.7471201195954977
12 108 0.7536955091118533 0 0 8.182226029588934 6.254271030340564 7.13698050422214 4.881143070194399 1.3261269776658706 1.7166575237630588 1.581473909055129
13 117 0.6994552813224818 0 0 7.17721189601161 5.708890497992192 6.642616155594534 4.566877462588821 1.1550788959509608 1.5898287607877781 1.4683782926646236
14 126 0.6428151476070041 0 0 6.4579506384845535 5.287198416329497 5.980608323838134 4.173243731492309 0.9654177156395983 1.4582805245997692 1.338806027575409
15 135 0.6007994191311472 0 0 6.027802288656611 4.952428234477781 5.575785927451657 3.9295837528595494 0.8557558117033176 1.3483665370520903 1.232981837357333
16 144 0.6101223907765977 0 0 5.8701003136665735 5.178109590398812 5.666271929678627 4.034668488864398 0.8603712752180297 1.334764082448237 1.2202899182917095
17 153 0.6367049910064164 0 0 6.073335737674963 5.248620191710852 6.008745650382905 4.329664738082427 0.8682363757157532 1.3849678531778375 1.2465043807958582
18 162 0.6277636753584678 0 0 6.007777218776097 4.748596339728732 6.1858951585615225 4.2034592436145495 0.8186054896283255 1.3863288253074906 1.2506025667988798
19 171 0.5876953520635696 0 0 5.739581310036473 4.485462918119552 5.7652346511823325 3.822648846023379 0.7294041896061407 1.3848782084370201 1.1929069990932974
20 180 0.6175547378382038 0 0 6.234498773349553 4.75973488423624 5.783982871701556 3.9281551867428925 0.7342041715298969 1.524517015075672 1.2493428312344872
21 189 0.6076578306428758 0 0 6.181839217229594 4.841565468221946 5.60693695474305 3.8533805607318685 0.6787855405570713 1.4726070946308005 1.1694806762400505
22 198 0.5689288831684467 0 0 5.379891415859114 4.487570072745182 5.240563365517304 3.6184195360016385 0.6176244342186251 1.3593744098401954 1.0393423594057085
23 207 0.5188505043880968 0 0 4.574813622979365 4.045432684532997 4.7323019824616654 3.2895924616225116 0.5361977303262916 1.2826834495585406 0.9429716261057588
24 216 0.47959678004944306 0 0 4.076244008947301 3.75803659104826 4.400444573580998 3.007144638029968 0.4874255106017347 1.1589558045641601 0.8820493059864105
25 225 0.4600751503372919 0 0 3.9648056545249335 3.8648571186174814 4.228318490306195 2.8913256130710163 0.43185077451035764 1.0792605506462662 0.8606242132138858
26 234 0.4452599154471489 0 0 3.8674658918742066 3.7300636089703603 3.859027053712095 2.856354266356014 0.3984375656384691 1.0342841785919386 0.8190221073105827
27 243 0.45360531595574183 0 0 4.037362002906962 3.818247001357435 3.9433810719072375 2.8855025759647477 0.40336411201261413 1.0236680506474052 0.8375355758942966
28 252 0.4275260319244764 0 0 3.824826024432973 3.5790669912924664 3.759976985509555 2.639969391307122 0.3560290254692632 0.963104154393993 0.7821548608675541
29 261 0.41873575550612546 0 0 3.8120535512348885 3.3185141975245376 3.6561027749313357 2.5878626599842236 0.3343543033465686 1.0175914855291377 0.7874908432647977
30 270 0.4228062726416005 0 0 3.8387856526626933 3.1891641884651514 3.839884514032375 2.6968364426138347 0.31905566986893397 1.0552386725560297 0.8126183666247692
31 279 0.40204394878056954 0 0 3.72811851373372 2.982691661906564 3.6829201465080126 2.550452980481313 0.2874570857573065 0.9560826761925543 0.7705079517694766
32 288 0.3824927012861908 0 0 3.5247855187060217 2.89172196364586 3.530766006914135 2.4769095960840954 0.2564957166009722 0.9143690042559133 0.7371903278534032
33 297 0.3892822052522446 0 0 3.574716065349831 3.2055291757352466 3.713609537415311 2.4975689244052957 0.23057946981144362 0.9511795392231557 0.7991756969740748
34 306 0.3570485051154934 0 0 3.2425940316212074 2.88196227497248 3.317411071463818 2.2425039494662777 0.2094972307859103 0.8616065942754793 0.7617937342446667
35 315 0.33944046740449707 0 0 2.9766648287405184 2.7489895458925027 3.1977853712213937 2.108809758201633 0.18749900385829646 0.8364519362706715 0.7088984011816892
36 324 0.35444844759000665 0 0 3.1980640694142646 2.8551434994759943 3.090668906264909 2.1562624010478326 0.19682548147496964 0.9260303773588227 0.7583461534571915
37 333 0.354550235343559 0 0 3.0578412376252886 2.72570898859727 3.06323980948266 2.0499465514407165 0.18961317495499688 0.9592996959905391 0.8023294104922916
38 342 0.36440451001242685 0 0 3.203403641568659 2.7842294097112537 3.0039110071582487 2.1104047497329366 0.19109899074389552 1.0243420999380997 0.8677605726936642
39 351 0.4032524284647982 0 0 3.464804555778684 3.080276858289834 3.286195629014158 2.2762821302005003 0.21782015650291842 1.159679312788306 0.9826802007151344
40 360 0.3858427171300858 0 0 3.2708384599196405 2.921141160963399 3.107126920190082 2.2109131252876137 0.20443608985831296 1.1098302081688112 0.9199033280051886
41 369 0.3718456976569902 0 0 3.084095720880756 2.8886267258436504 2.849557256208331 2.143889642887436 0.18984220918981068 1.007633095426118 0.8621822930045504
42 378 0.3323203492789089 0 0 2.782372520845378 2.5073888818611314 2.5960282808116495 1.9097362319904876 0.1599891266528941 0.8704649226908957 0.7723368228198655
43 387 0.294369010459412 0 0 2.4707088880952868 2.243390813023452 2.2475907272052504 1.6736893819350966 0.12704157119155482 0.7691356132144518 0.6867936272546743
44 396 0.2657931783023103 0 0 2.1916137017528 1.9682011420988095 2.0314128828173414 1.4780714282133645 0.11301325636318128 0.6861767643921053 0.6112965668520457
45 405 0.22796825077329375 0 0 1.803591425895248 1.630987978455579 1.742147564032119 1.259143710910641 0.08770997593202697 0.5773820085594299 0.5132375202637884
46 414 0.23136625912203648 0 0 1.7297906519909072 1.5958808385866408 1.745738575677767 1.2234110609964401 0.0886141177295679 0.6196669933556085 0.5151782082500239
47 423 0.22867648095154075 0 0 1.6576414377873716 1.573514179330717 1.659523781752053 1.2290984550313235 0.08593349527915778 0.6137320516480372 0.49453852867771764
