t, с;m, кг;V_x, м/с;V_y, м/с;x, м;y, м;h, м;V, м/с;theta, град.;Theta, град.;Theta_с, град.;alpha, град.;phi, град.
178.40000000;2563.33488372;149.80608585;222.83288043;8114.91010737;1758021.03045337;20039.75930079;268.50764600;55.46822171;56.35232097;56.08784928;-0.61962757;0.26447169
178.50000000;2563.09011628;149.99161373;222.94483029;8129.89999138;1758043.31933922;20062.11720381;268.70407802;55.44721698;56.33329361;56.06833675;-0.62111977;0.26495686
178.60000000;2562.84534884;150.17725726;223.05674172;8144.90843397;1758065.61941814;20084.48651181;268.90057387;55.42621224;56.31427033;56.04882772;-0.62261547;0.26544262
178.70000000;2562.60058140;150.36301645;223.16861469;8159.93544669;1758087.93068629;20106.86722147;269.09713358;55.40520751;56.29525115;56.02932218;-0.62411467;0.26592897
178.80000000;2562.35581395;150.54889128;223.28044914;8174.98104111;1758110.25313980;20129.25932945;269.29375714;55.38420278;56.27623604;56.00982014;-0.62561736;0.26641591
178.90000000;2562.11104651;150.73488176;223.39224505;8190.04522880;1758132.58677483;20151.66283242;269.49044459;55.36319805;56.25722503;55.99032159;-0.62712354;0.26690344
179.00000000;2561.86627907;150.92098787;223.50400235;8205.12802132;1758154.93158752;20174.07772705;269.68719593;55.34219332;56.23821810;55.97082654;-0.62863322;0.26739156
179.10000000;2561.62151163;151.10720962;223.61572102;8220.22943023;1758177.28757401;20196.50401000;269.88401118;55.32118859;56.21921526;55.95133498;-0.63014639;0.26788028
179.20000000;2561.37674419;151.29354700;223.72740101;8235.34946710;1758199.65473044;20218.94167793;270.08089034;55.30018386;56.20021650;55.93184691;-0.63166306;0.26836959
179.30000000;2561.13197674;151.48000001;223.83904228;8250.48814349;1758222.03305292;20241.39072750;270.27783344;55.27917913;56.18122183;55.91236234;-0.63318322;0.26885949
179.40000000;2560.88720930;151.66656864;223.95064478;8265.64547096;1758244.42253760;20263.85115535;270.47484049;55.25817439;56.16223125;55.89288126;-0.63470687;0.26934999
179.50000000;2560.64244186;151.85325288;224.06220847;8280.82146107;1758266.82318059;20286.32295813;270.67191150;55.23716966;56.14324475;55.87340368;-0.63623401;0.26984108
179.60000000;2560.39767442;152.04005274;224.17373331;8296.01612539;1758289.23497800;20308.80613249;270.86904648;55.21616493;56.12426234;55.85392958;-0.63776465;0.27033276
179.70000000;2560.15290698;152.22696820;224.28521926;8311.22947547;1758311.65792595;20331.30067507;271.06624545;55.19516020;56.10528402;55.83445898;-0.63929878;0.27082504
179.80000000;2559.90813953;152.41399927;224.39666627;8326.46152288;1758334.09202055;20353.80658252;271.26350843;55.17415547;56.08630978;55.81499187;-0.64083640;0.27131791
179.90000000;2559.66337209;152.60114594;224.50807430;8341.71227918;1758356.53725790;20376.32385145;271.46083542;55.15315074;56.06733963;55.79552824;-0.64237751;0.27181138
180.00000000;2559.41860465;152.78840820;224.61944331;8356.98175592;1758378.99363411;20398.85247852;271.65822644;55.13214601;56.04837356;55.77606811;-0.64392211;0.27230545
180.10000000;2559.17383721;152.97578606;224.73077326;8372.26996467;1758401.46114526;20421.39246034;271.85568151;55.11114127;56.02941158;55.75661148;-0.64547020;0.27280011
180.20000000;2558.92906977;153.16327950;224.84206410;8387.57691699;1758423.93978746;20443.94379354;272.05320063;55.09013654;56.01045369;55.73715833;-0.64702178;0.27329537
180.30000000;2558.68430233;153.35088852;224.95331579;8402.90262442;1758446.42955678;20466.50647475;272.25078383;55.06913181;55.99149988;55.71770867;-0.64857685;0.27379122
180.40000000;2558.43953488;153.53861312;225.06452829;8418.24709854;1758468.93044931;20489.08050057;272.44843111;55.04812708;55.97255016;55.69826249;-0.65013541;0.27428767
180.50000000;2558.19476744;153.72645329;225.17570155;8433.61035090;1758491.44246113;20511.66586764;272.64614248;55.02712235;55.95360453;55.67881981;-0.65169746;0.27478472
180.60000000;2557.95000000;153.91440903;225.28683554;8448.99239305;1758513.96558831;20534.26257255;272.84391797;55.00611762;55.93466298;55.65938062;-0.65326300;0.27528236
180.70000000;2557.70523256;154.10248033;225.39793021;8464.39323656;1758536.49982693;20556.87061192;273.04175759;54.98511289;55.91572552;55.63994491;-0.65483203;0.27578061
180.80000000;2557.46046512;154.29066719;225.50898552;8479.81289297;1758559.04517304;20579.48998236;273.23966134;54.96410816;55.89679214;55.62051269;-0.65640454;0.27627945
180.90000000;2557.21569767;154.47896960;225.62000142;8495.25137385;1758581.60162272;20602.12068046;273.43762925;54.94310342;55.87786285;55.60108396;-0.65798054;0.27677889
181.00000000;2556.97093023;154.66738757;225.73097787;8510.70869074;1758604.16917201;20624.76270283;273.63566133;54.92209869;55.85893765;55.58165872;-0.65956003;0.27727893
181.10000000;2556.72616279;154.85592108;225.84191484;8526.18485521;1758626.74781697;20647.41604606;273.83375758;54.90109396;55.84001653;55.56223696;-0.66114300;0.27777957
181.20000000;2556.48139535;155.04457013;225.95281227;8541.67987881;1758649.33755366;20670.08070675;274.03191803;54.88008923;55.82109950;55.54281869;-0.66272946;0.27828081
181.30000000;2556.23662791;155.23333471;226.06367012;8557.19377309;1758671.93837811;20692.75668148;274.23014268;54.85908450;55.80218655;55.52340391;-0.66431941;0.27878265
181.40000000;2555.99186047;155.42221483;226.17448836;8572.72654960;1758694.55028636;20715.44396683;274.42843156;54.83807977;55.78327769;55.50399261;-0.66591284;0.27928509
181.50000000;2555.74709302;155.61121047;226.28526694;8588.27821990;1758717.17327446;20738.14255940;274.62678467;54.81707504;55.76437292;55.48458479;-0.66750976;0.27978813
181.60000000;2555.50232558;155.80032164;226.39600581;8603.84879555;1758739.80733843;20760.85245576;274.82520203;54.79607031;55.74547223;55.46518046;-0.66911016;0.28029177
181.70000000;2555.25755814;155.98954832;226.50670494;8619.43828808;1758762.45247430;20783.57365248;275.02368364;54.77506557;55.72657563;55.44577962;-0.67071404;0.28079601
181.80000000;2555.01279070;156.17889051;226.61736427;8635.04670906;1758785.10867809;20806.30614615;275.22222954;54.75406084;55.70768311;55.42638225;-0.67232141;0.28130086
181.90000000;2554.76802326;156.36834821;226.72798378;8650.67407003;1758807.77594582;20829.04993332;275.42083972;54.73305611;55.68879468;55.40698837;-0.67393226;0.28180630
182.00000000;2554.52325581;156.55792141;226.83856341;8666.32038255;1758830.45427352;20851.80501057;275.61951420;54.71205138;55.66991033;55.38759798;-0.67554660;0.28231235
182.10000000;2554.27848837;156.74761011;226.94910312;8681.98565817;1758853.14365717;20874.57137446;275.81825300;54.69104665;55.65103007;55.36821106;-0.67716442;0.28281900
182.20000000;2554.03372093;156.93741431;227.05960288;8697.66990843;1758875.84409281;20897.34902155;276.01705612;54.67004192;55.63215389;55.34882763;-0.67878572;0.28332626
182.30000000;2553.78895349;157.12733399;227.17006263;8713.37314488;1758898.55557642;20920.13794839;276.21592359;54.64903719;55.61328180;55.32944768;-0.68041050;0.28383412
182.40000000;2553.54418605;157.31736916;227.28048234;8729.09537907;1758921.27810400;20942.93815153;276.41485541;54.62803245;55.59441380;55.31007122;-0.68203876;0.28434258
182.50000000;2553.29941860;157.50751980;227.39086196;8744.83662256;1758944.01167155;20965.74962753;276.61385160;54.60702772;55.57554988;55.29069823;-0.68367051;0.28485165
182.60000000;2553.05465116;157.69778592;227.50120144;8760.59688688;1758966.75627505;20988.57237294;276.81291217;54.58602299;55.55669004;55.27132872;-0.68530573;0.28536132
182.70000000;2552.80988372;157.88816751;227.61150076;8776.37618359;1758989.51191050;21011.40638429;277.01203713;54.56501826;55.53783429;55.25196270;-0.68694444;0.28587160
182.80000000;2552.56511628;158.07866456;227.72175986;8792.17452423;1759012.27857386;21034.25165813;277.21122651;54.54401353;55.51898263;55.23260015;-0.68858662;0.28638248
182.90000000;2552.32034884;158.26927707;227.83197870;8807.99192035;1759035.05626113;21057.10819099;277.41048030;54.52300880;55.50013505;55.21324108;-0.69023229;0.28689397
183.00000000;2552.07558140;158.46000503;227.94215724;8823.82838350;1759057.84496826;21079.97597941;277.60979853;54.50200407;55.48129156;55.19388549;-0.69188143;0.28740606
183.10000000;2551.83081395;158.65084845;228.05229543;8839.68392521;1759080.64469123;21102.85501991;277.80918121;54.48099934;55.46245214;55.17453338;-0.69353405;0.28791876
183.20000000;2551.58604651;158.84180731;228.16239324;8855.55855703;1759103.45542600;21125.74530903;278.00862835;54.45999460;55.44361682;55.15518475;-0.69519015;0.28843207
183.30000000;2551.34127907;159.03288161;228.27245062;8871.45229052;1759126.27716853;21148.64684328;278.20813996;54.43898987;55.42478558;55.13583960;-0.69684973;0.28894598
183.40000000;2551.09651163;159.22407134;228.38246752;8887.36513720;1759149.10991478;21171.55961919;278.40771607;54.41798514;55.40595842;55.11649792;-0.69851278;0.28946050
183.50000000;2550.85174419;159.41537650;228.49244391;8903.29710863;1759171.95366068;21194.48363328;278.60735667;54.39698041;55.38713535;55.09715972;-0.70017931;0.28997563
183.60000000;2550.60697674;159.60679709;228.60237974;8919.24821635;1759194.80840221;21217.41888205;278.80706178;54.37597568;55.36831636;55.07782500;-0.70184932;0.29049136
183.70000000;2550.36220930;159.79833309;228.71227497;8935.21847190;1759217.67413528;21240.36536202;279.00683143;54.35497095;55.34950146;55.05849375;-0.70352280;0.29100771
183.80000000;2550.11744186;159.98998451;228.82212956;8951.20788682;1759240.55085585;21263.32306969;279.20666561;54.33396622;55.33069064;55.03916598;-0.70519976;0.29152466
183.90000000;2549.87267442;160.18175135;228.93194346;8967.21647265;1759263.43855984;21286.29200157;279.40656435;54.31296148;55.31188390;55.01984168;-0.70688019;0.29204222
184.00000000;2549.62790698;160.37363358;229.04171663;8983.24424093;1759286.33724318;21309.27215417;279.60652765;54.29195675;55.29308125;55.00052086;-0.70856410;0.29256040
184.10000000;2549.38313953;160.56563121;229.15144903;8999.29120321;1759309.24690180;21332.26352396;279.80655554;54.27095202;55.27428268;54.98120351;-0.71025149;0.29307918
184.20000000;2549.13837209;160.75774424;229.26114062;9015.35737102;1759332.16753163;21355.26610746;280.00664801;54.24994729;55.25548820;54.96188963;-0.71194234;0.29359857
184.30000000;2548.89360465;160.94997266;229.37079135;9031.44275590;1759355.09912857;21378.27990115;280.20680510;54.22894256;55.23669780;54.94257923;-0.71363667;0.29411857
184.40000000;2548.64883721;161.14231646;229.48040118;9047.54736940;1759378.04168853;21401.30490152;280.40702680;54.20793783;55.21791148;54.92327230;-0.71533447;0.29463918
184.50000000;2548.40406977;161.33477564;229.58997006;9063.67122304;1759400.99520744;21424.34110506;280.60731313;54.18693310;55.19912925;54.90396884;-0.71703575;0.29516041
184.60000000;2548.15930233;161.52735019;229.69949796;9079.81432837;1759423.95968118;21447.38850823;280.80766411;54.16592837;55.18035110;54.88466886;-0.71874049;0.29568224
184.70000000;2547.91453488;161.72004012;229.80898483;9095.97669693;1759446.93510566;21470.44710753;281.00807975;54.14492363;55.16157703;54.86537235;-0.72044871;0.29620469
184.80000000;2547.66976744;161.91284540;229.91843063;9112.15834024;1759469.92147678;21493.51689943;281.20856006;54.12391890;55.14280705;54.84607930;-0.72216040;0.29672775
184.90000000;2547.42500000;162.10576605;230.02783531;9128.35926985;1759492.91879042;21516.59788039;281.40910505;54.10291417;55.12404115;54.82678973;-0.72387556;0.29725142
185.00000000;2547.18023256;162.29880204;230.13719884;9144.57949730;1759515.92704247;21539.69004689;281.60971474;54.08190944;55.10527933;54.80750363;-0.72559419;0.29777570
185.10000000;2546.93546512;162.49195339;230.24652116;9160.81903411;1759538.94622881;21562.79339538;281.81038914;54.06090471;55.08652160;54.78822100;-0.72731629;0.29830060
185.20000000;2546.69069767;162.68522008;230.35580225;9177.07789182;1759561.97634532;21585.90792234;282.01112826;54.03989998;55.06776795;54.76894183;-0.72904186;0.29882611
185.30000000;2546.44593023;162.87860210;230.46504205;9193.35608197;1759585.01738788;21609.03362422;282.21193212;54.01889525;55.04901838;54.74966614;-0.73077089;0.29935224
185.40000000;2546.20116279;163.07209946;230.57424052;9209.65361608;1759608.06935236;21632.17049747;282.41280072;53.99789051;55.03027289;54.73039391;-0.73250340;0.29987898
185.50000000;2545.95639535;163.26571214;230.68339762;9225.97050570;1759631.13223461;21655.31853855;282.61373409;53.97688578;55.01153148;54.71112516;-0.73423937;0.30040633
185.60000000;2545.71162791;163.45944015;230.79251330;9242.30676236;1759654.20603050;21678.47774391;282.81473223;53.95588105;54.99279416;54.69185987;-0.73597881;0.30093430
185.70000000;2545.46686047;163.65328347;230.90158753;9258.66239758;1759677.29073589;21701.64810998;283.01579516;53.93487632;54.97406092;54.67259804;-0.73772172;0.30146288
185.80000000;2545.22209302;163.84724210;231.01062025;9275.03742289;1759700.38634662;21724.82963321;283.21692290;53.91387159;54.95533176;54.65333968;-0.73946809;0.30199208
185.90000000;2544.97732558;164.04131604;231.11961144;9291.43184984;1759723.49285855;21748.02231005;283.41811544;53.89286686;54.93660669;54.63408479;-0.74121793;0.30252189
186.00000000;2544.73255814;164.23550528;231.22856104;9307.84568995;1759746.61026752;21771.22613691;283.61937281;53.87186213;54.91788569;54.61483337;-0.74297124;0.30305232
186.10000000;2544.48779070;164.42980981;231.33746901;9324.27895474;1759769.73856937;21794.44111025;283.82069502;53.85085740;54.89916878;54.59558540;-0.74472801;0.30358337
186.20000000;2544.24302326;164.62422963;231.44633531;9340.73165575;1759792.87775993;21817.66722648;284.02208208;53.82985266;54.88045594;54.57634091;-0.74648824;0.30411504
186.30000000;2543.99825581;164.81876474;231.55515989;9357.20380451;1759816.02783504;21840.90448203;284.22353401;53.80884793;54.86174719;54.55709987;-0.74825194;0.30464732
186.40000000;2543.75348837;165.01341512;231.66394272;9373.69541254;1759839.18879052;21864.15287333;284.42505081;53.78784320;54.84304252;54.53786230;-0.75001910;0.30518022
186.50000000;2543.50872093;165.20818078;231.77268375;9390.20649137;1759862.36062219;21887.41239679;284.62663250;53.76683847;54.82434193;54.51862820;-0.75178973;0.30571373
186.60000000;2543.26395349;165.40306171;231.88138294;9406.73705254;1759885.54332588;21910.68304883;284.82827910;53.74583374;54.80564542;54.49939755;-0.75356382;0.30624787
186.70000000;2543.01918605;165.59805789;231.99004024;9423.28710756;1759908.73689739;21933.96482586;285.02999061;53.72482901;54.78695300;54.48017037;-0.75534136;0.30678262
186.80000000;2542.77441860;165.79316934;232.09865561;9439.85666796;1759931.94133253;21957.25772429;285.23176705;53.70382428;54.76826465;54.46094665;-0.75712238;0.30731800
186.90000000;2542.52965116;165.98839603;232.20722901;9456.44574527;1759955.15662711;21980.56174052;285.43360843;53.68281955;54.74958038;54.44172639;-0.75890685;0.30785399
187.00000000;2542.28488372;166.18373797;232.31576039;9473.05435101;1759978.38277693;22003.87687097;285.63551476;53.66181481;54.73090020;54.42250959;-0.76069478;0.30839060
187.10000000;2542.04011628;166.37919516;232.42424972;9489.68249670;1760001.61977778;22027.20311202;285.83748606;53.64081008;54.71222409;54.40329626;-0.76248617;0.30892783
187.20000000;2541.79534884;166.57476757;232.53269695;9506.33019388;1760024.86762547;22050.54046008;286.03952234;53.61980535;54.69355206;54.38408638;-0.76428103;0.30946569
187.30000000;2541.55058140;166.77045522;232.64110203;9522.99745406;1760048.12631577;22073.88891153;286.24162361;53.59880062;54.67488412;54.36487996;-0.76607934;0.31000416
187.40000000;2541.30581395;166.96625809;232.74946493;9539.68428876;1760071.39584447;22097.24846277;286.44378989;53.57779589;54.65622025;54.34567700;-0.76788111;0.31054325
187.50000000;2541.06104651;167.16217617;232.85778560;9556.39070952;1760094.67620735;22120.61911019;286.64602118;53.55679116;54.63756046;54.32647749;-0.76968634;0.31108297
187.60000000;2540.81627907;167.35820947;232.96606400;9573.11672784;1760117.96740018;22144.00085016;286.84831750;53.53578643;54.61890475;54.30728145;-0.77149502;0.31162330
187.70000000;2540.57151163;167.55435798;233.07430008;9589.86235525;1760141.26941874;22167.39367908;287.05067886;53.51478169;54.60025312;54.28808886;-0.77330717;0.31216426
187.80000000;2540.32674419;167.75062169;233.18249380;9606.62760327;1760164.58225878;22190.79759330;287.25310528;53.49377696;54.58160557;54.26889973;-0.77512276;0.31270584
187.90000000;2540.08197674;167.94700059;233.29064513;9623.41248343;1760187.90591608;22214.21258922;287.45559676;53.47277223;54.56296210;54.24971405;-0.77694182;0.31324805
188.00000000;2539.83720930;168.14349468;233.39875401;9640.21700723;1760211.24038639;22237.63866319;287.65815333;53.45176750;54.54432271;54.23053183;-0.77876433;0.31379088
188.10000000;2539.59244186;168.34010396;233.50682040;9657.04118620;1760234.58566547;22261.07581159;287.86077499;53.43076277;54.52568739;54.21135307;-0.78059030;0.31433433
188.20000000;2539.34767442;168.53682841;233.61484427;9673.88503186;1760257.94174906;22284.52403077;288.06346175;53.40975804;54.50705616;54.19217776;-0.78241972;0.31487840
188.30000000;2539.10290698;168.73366804;233.72282556;9690.74855573;1760281.30863290;22307.98331711;288.26621363;53.38875331;54.48842900;54.17300590;-0.78425259;0.31542310
188.40000000;2538.85813953;168.93062284;233.83076423;9707.63176931;1760304.68631275;22331.45366695;288.46903063;53.36774858;54.46980592;54.15383750;-0.78608892;0.31596842
188.50000000;2538.61337209;169.12769280;233.93866025;9724.53468413;1760328.07478433;22354.93507665;288.67191278;53.34674384;54.45118691;54.13467255;-0.78792870;0.31651437
188.60000000;2538.36860465;169.32487791;234.04651357;9741.45731171;1760351.47404338;22378.42754257;288.87486009;53.32573911;54.43257199;54.11551105;-0.78977194;0.31706094
188.70000000;2538.12383721;169.52217817;234.15432414;9758.39966355;1760374.88408562;22401.93106104;289.07787256;53.30473438;54.41396114;54.09635300;-0.79161862;0.31760814
188.80000000;2537.87906977;169.71959358;234.26209192;9775.36175118;1760398.30490678;22425.44562842;289.28095021;53.28372965;54.39535437;54.07719841;-0.79346876;0.31815596
188.90000000;2537.63430233;169.91712412;234.36981688;9792.34358611;1760421.73650257;22448.97124104;289.48409306;53.26272492;54.37675168;54.05804727;-0.79532235;0.31870441
189.00000000;2537.38953488;170.11476980;234.47749896;9809.34517984;1760445.17886872;22472.50789525;289.68730111;53.24172019;54.35815306;54.03889957;-0.79717939;0.31925349
189.10000000;2537.14476744;170.31253060;234.58513812;9826.36654390;1760468.63200094;22496.05558737;289.89057437;53.22071546;54.33955852;54.01975533;-0.79903987;0.31980319
189.20000000;2536.90000000;170.51040653;234.69273433;9843.40768980;1760492.09589492;22519.61431375;290.09391286;53.19971072;54.32096806;54.00061454;-0.80090381;0.32035352
189.30000000;2536.65523256;170.70839757;234.80028753;9860.46862905;1760515.57054637;22543.18407070;290.29731660;53.17870599;54.30238167;53.98147719;-0.80277120;0.32090448
189.40000000;2536.41046512;170.90650372;234.90779769;9877.54937315;1760539.05595099;22566.76485455;290.50078559;53.15770126;54.28379936;53.96234330;-0.80464203;0.32145606
189.50000000;2536.16569767;171.10472497;235.01526476;9894.64993363;1760562.55210447;22590.35666163;290.70431984;53.13669653;54.26522112;53.94321285;-0.80651632;0.32200828
189.60000000;2535.92093023;171.30306132;235.12268870;9911.77032198;1760586.05900250;22613.95948825;290.90791938;53.11569180;54.24664696;53.92408585;-0.80839405;0.32256112
189.70000000;2535.67616279;171.50151276;235.23006946;9928.91054973;1760609.57664077;22637.57333072;291.11158420;53.09468707;54.22807688;53.90496229;-0.81027522;0.32311459
189.80000000;2535.43139535;171.70007928;235.33740700;9946.07062837;1760633.10501495;22661.19818537;291.31531433;53.07368234;54.20951087;53.88584218;-0.81215985;0.32366869
189.90000000;2535.18662791;171.89876089;235.44470129;9963.25056942;1760656.64412073;22684.83404849;291.51910977;53.05267761;54.19094894;53.86672552;-0.81404791;0.32422342
190.00000000;2534.94186047;172.09755757;235.55195227;9980.45038438;1760680.19395377;22708.48091640;291.72297054;53.03167287;54.17239108;53.84761230;-0.81593943;0.32477878
190.10000000;2534.69709302;172.29646932;235.65915991;9997.67008477;1760703.75450974;22732.13878540;291.92689665;53.01066814;54.15383729;53.82850253;-0.81783438;0.32533477
190.20000000;2534.45232558;172.49549612;235.76632415;10014.90968208;1760727.32578430;22755.80765178;292.13088811;52.98966341;54.13528758;53.80939620;-0.81973279;0.32589139
190.30000000;2534.20755814;172.69463799;235.87344497;10032.16918783;1760750.90777312;22779.48751185;292.33494494;52.96865868;54.11674195;53.79029331;-0.82163463;0.32644864
190.40000000;2533.96279070;172.89389490;235.98052231;10049.44861351;1760774.50047185;22803.17836189;292.53906714;52.94765395;54.09820039;53.77119387;-0.82353992;0.32700652
190.50000000;2533.71802326;173.09326686;236.08755613;10066.74797064;1760798.10387613;22826.88019819;292.74325473;52.92664922;54.07966290;53.75209787;-0.82544865;0.32756503
190.60000000;2533.47325581;173.29275386;236.19454638;10084.06727072;1760821.71798162;22850.59301704;292.94750772;52.90564449;54.06112949;53.73300531;-0.82736082;0.32812418
190.70000000;2533.22848837;173.49235588;236.30149304;10101.40652525;1760845.34278395;22874.31681473;293.15182613;52.88463975;54.04260014;53.71391619;-0.82927643;0.32868396
190.80000000;2532.98372093;173.69207293;236.40839604;10118.76574573;1760868.97827877;22898.05158753;293.35620996;52.86363502;54.02407488;53.69483051;-0.83119549;0.32924437
190.90000000;2532.73895349;173.89190501;236.51525536;10136.14494367;1760892.62446171;22921.79733172;293.56065922;52.84263029;54.00555368;53.67574827;-0.83311798;0.32980541
191.00000000;2532.49418605;174.09185209;236.62207094;10153.54413057;1760916.28132839;22945.55404357;293.76517394;52.82162556;53.98703656;53.65666948;-0.83504392;0.33036708
191.10000000;2532.24941860;174.29191418;236.72884274;10170.96331792;1760939.94887444;22969.32171935;293.96975412;52.80062083;53.96852351;53.63759412;-0.83697329;0.33092939
191.20000000;2532.00465116;174.49209127;236.83557073;10188.40251724;1760963.62709547;22993.10035534;294.17439977;52.77961610;53.95001454;53.61852220;-0.83890610;0.33149234
191.30000000;2531.75988372;174.69238336;236.94225485;10205.86174001;1760987.31598712;23016.88994779;294.37911090;52.75861137;53.93150963;53.59945371;-0.84084235;0.33205592
191.40000000;2531.51511628;174.89279044;237.04889506;10223.34099774;1761011.01554498;23040.69049296;294.58388754;52.73760664;53.91300880;53.58038867;-0.84278203;0.33262013
191.50000000;2531.27034884;175.09331249;237.15549133;10240.84030193;1761034.72576467;23064.50198711;294.78872968;52.71660190;53.89451204;53.56132706;-0.84472516;0.33318498
191.60000000;2531.02558140;175.29394953;237.26204360;10258.35966407;1761058.44664178;23088.32442651;294.99363735;52.69559717;53.87601935;53.54226889;-0.84667172;0.33375046
191.70000000;2530.78081395;175.49470153;237.36855184;10275.89909567;1761082.17817192;23112.15780738;295.19861055;52.67459244;53.85753073;53.52321415;-0.84862171;0.33431658
191.80000000;2530.53604651;175.69556850;237.47501600;10293.45860821;1761105.92035068;23136.00212599;295.40364929;52.65358771;53.83904618;53.50416285;-0.85057514;0.33488333
191.90000000;2530.29127907;175.89655043;237.58143604;10311.03821320;1761129.67317365;23159.85737858;295.60875359;52.63258298;53.82056570;53.48511498;-0.85253200;0.33545072
192.00000000;2530.04651163;176.09764730;237.68781191;10328.63792213;1761153.43663641;23183.72356139;295.81392347;52.61157825;53.80208930;53.46607055;-0.85449230;0.33601875
192.10000000;2529.80174419;176.29885913;237.79414357;10346.25774649;1761177.21073456;23207.60067066;296.01915892;52.59057352;53.78361696;53.44702955;-0.85645603;0.33658741
192.20000000;2529.55697674;176.50018589;237.90043099;10363.89769778;1761200.99546365;23231.48870262;296.22445997;52.56956879;53.76514870;53.42799198;-0.85842320;0.33715672
192.30000000;2529.31220930;176.70162758;238.00667411;10381.55778750;1761224.79081928;23255.38765351;296.42982662;52.54856405;53.74668450;53.40895785;-0.86039379;0.33772665
192.40000000;2529.06744186;176.90318420;238.11287289;10399.23802713;1761248.59679700;23279.29751954;296.63525889;52.52755932;53.72822437;53.38992714;-0.86236782;0.33829723
192.50000000;2528.82267442;177.10485574;238.21902729;10416.93842817;1761272.41339237;23303.21829696;296.84075679;52.50655459;53.70976832;53.37089987;-0.86434528;0.33886845
192.60000000;2528.57790698;177.30664219;238.32513727;10434.65900211;1761296.24060097;23327.14998197;297.04632033;52.48554986;53.69131633;53.35187603;-0.86632617;0.33944030
192.70000000;2528.33313954;177.50854355;238.43120278;10452.39976044;1761320.07841835;23351.09257080;297.25194952;52.46454513;53.67286841;53.33285561;-0.86831049;0.34001279
192.80000000;2528.08837209;177.71055981;238.53722379;10470.16071465;1761343.92684005;23375.04605967;297.45764438;52.44354040;53.65442456;53.31383863;-0.87029823;0.34058593
192.90000000;2527.84360465;177.91269097;238.64320024;10487.94187623;1761367.78586162;23399.01044478;297.66340492;52.42253567;53.63598477;53.29482508;-0.87228941;0.34115970
193.00000000;2527.59883721;178.11493701;238.74913209;10505.74325667;1761391.65547861;23422.98572235;297.86923114;52.40153093;53.61754906;53.27581495;-0.87428401;0.34173411
193.10000000;2527.35406977;178.31729793;238.85501930;10523.56486746;1761415.53568655;23446.97188858;298.07512306;52.38052620;53.59911741;53.25680825;-0.87628205;0.34230916
193.20000000;2527.10930233;178.51977373;238.96086184;10541.40672009;1761439.42648098;23470.96893968;298.28108070;52.35952147;53.58068983;53.23780498;-0.87828350;0.34288486
193.30000000;2526.86453488;178.72236440;239.06665964;10559.26882604;1761463.32785743;23494.97687183;298.48710406;52.33851674;53.56226632;53.21880513;-0.88028839;0.34346119
193.40000000;2526.61976744;178.92506993;239.17241268;10577.15119680;1761487.23981142;23518.99568125;298.69319316;52.31751201;53.54384688;53.19980871;-0.88229670;0.34403817
193.50000000;2526.37500000;179.12789031;239.27812091;10595.05384385;1761511.16233847;23543.02536412;298.89934800;52.29650728;53.52543150;53.18081571;-0.88430844;0.34461578
193.60000000;2526.13023256;179.33082555;239.38378428;10612.97677869;1761535.09543410;23567.06591663;299.10556860;52.27550255;53.50702019;53.16182614;-0.88632360;0.34519404
193.70000000;2525.88546512;179.53387562;239.48940275;10630.92001279;1761559.03909383;23591.11733498;299.31185497;52.25449782;53.48861294;53.14284000;-0.88834218;0.34577294
193.80000000;2525.64069767;179.73704054;239.59497629;10648.88355764;1761582.99331315;23615.17961533;299.51820713;52.23349308;53.47020976;53.12385727;-0.89036419;0.34635249
193.90000000;2525.39593023;179.94032028;239.70050484;10666.86742472;1761606.95808759;23639.25275388;299.72462508;52.21248835;53.45181065;53.10487797;-0.89238962;0.34693268
194.00000000;2525.15116279;180.14371484;239.80598836;10684.87162552;1761630.93341262;23663.33674680;299.93110884;52.19148362;53.43341560;53.08590209;-0.89441847;0.34751351
194.10000000;2524.90639535;180.34722422;239.91142681;10702.89617152;1761654.91928375;23687.43159027;300.13765841;52.17047889;53.41502461;53.06692963;-0.89645074;0.34809498
194.20000000;2524.66162791;180.55084842;240.01682014;10720.94107420;1761678.91569648;23711.53728045;300.34427382;52.14947416;53.39663770;53.04796060;-0.89848644;0.34867710
194.30000000;2524.41686047;180.75458741;240.12216832;10739.00634503;1761702.92264628;23735.65381351;300.55095506;52.12846943;53.37825484;53.02899498;-0.90052555;0.34925986
194.40000000;2524.17209302;180.95844120;240.22747130;10757.09199550;1761726.94012864;23759.78118562;300.75770216;52.10746470;53.35987605;53.01003278;-0.90256809;0.34984327
194.50000000;2523.92732558;181.16240978;240.33272903;10775.19803710;1761750.96813903;23783.91939294;300.96451512;52.08645996;53.34150133;52.99107401;-0.90461404;0.35042732
194.60000000;2523.68255814;181.36649315;240.43794148;10793.32448129;1761775.00667293;23808.06843162;301.17139396;52.06545523;53.32313067;52.97211865;-0.90666341;0.35101202
194.70000000;2523.43779070;181.57069129;240.54310860;10811.47133955;1761799.05572581;23832.22829783;301.37833868;52.04445050;53.30476407;52.95316671;-0.90871620;0.35159736
194.80000000;2523.19302326;181.77500420;240.64823034;10829.63862337;1761823.11529314;23856.39898771;301.58534931;52.02344577;53.28640153;52.93421818;-0.91077241;0.35218335
